20;patterns;are_considered;a_way_putting_building_blocks_into_context_for_example;0.793
20;patterns;are_considered_in;TOGAF;0.725
20;a_re_usable_solution;to_describe_to_be;a_problem;0.708
20;building_blocks;be_putting_into;context;0.707
20;patterns;to_describe;a_re_usable_solution;0.638
22;patterns;can_tell;you;0.673
22;you;use;them)[enabler=when_why_and_what_trade_offs_you_have_to_make_in_doing_so;0.658
23;This_chapter;discusses;high_level_patterns_and_principles_commonly_used_for_applications_today;0.853
23;high_level_patterns_and_principles;be_commonly_used_in;today;0.778
23;high_level_patterns_and_principles;be_commonly_used_for;applications;0.752
25;you;will_find;an_overview_key_principles_major_benefits_and_information_that_will_help_you_choose_the_appropriate_architectural_styles_for_your_application;0.853
25;you;choose;the_appropriate_architectural_styles;0.846
25;you;will_find_key_principles_for;each_style;0.581
25;you;will_find_major_benefits_for;each_style;0.581
25;an_overview_key_principles_major_benefits_and_information_that_will_help_you_choose_the_appropriate_architectural_styles_for_your_application;will_be_find_for;each_style;0.57
25;you;will_find_information_for;each_style;0.411
25;you;will_find_an_overview_key_principles_major_benefits_and_information_that_will_help_you_choose_the_appropriate_architectural_styles_for_your_application_for;each_style;0.406
25;appropriate;be_architectural_styles_for;your_application;0.29
25;architectural;be_styles_for;your_application;0.29
26;the_styles;describe;different_aspects_of_applications;0.729
26;It;is;important;0.646
27;others;describe;communication_factors;0.756
27;some_architectural_styles;describe;deployment_patterns;0.711
27;others;describe;structure_and_design_issues)[enabler=example_some_architectural_styles_describe_deployment_patterns;0.546
27;some_architectural_styles;describe_deployment_patterns_for;example;0.269
28;a_typical_application;Therefore_will_usually_use_a_combination_of;than_one_of_the_styles;0.833
28;a_combination;Therefore_will_be_usually_use_of;than_one_of_the_styles;0.818
28;a_typical_application;Therefore_will_usually_use;a_combination;0.756
28;the_styles;be_described_in;this_chapter;0.705
