8;Entity;attribute;value_model;0.767
35;Entity;attribute;value_model;0.767
73;three_models;Historically_are_commonly_used_in;database_design;0.764
80;Database_systems;can_be_based_on;different_data_models_or_database_models;0.9
85;abstraction;to_be_introduce_in;a_DBMS.;0.691
86;they;be_stored_inside;the_system)[attrib=Data_models_define;0.92
86;data;is_connected_to;each_other)[attrib=Data_models_define;0.894
86;they;is_connected_to;each_other)[attrib=Data_models_define;0.852
86;data;be_stored_inside;the_system)[attrib=Data_models_define;0.807
87;Entity;is;a_real_world_entity_having_properties;0.718
87;Entity;be_An_entity_in;an_ER_Model;0.561
90;Student;has;various_attributes;0.768
90;age;be_various_attributes_like;name;0.343
91;Entity;is;a_real_world_entity_having_properties;0.718
91;Entity;be_An_entity_in;an_ER_Model;0.561
91;age;be_various_attributes_like;name;0.343
92;relationship_Relationships;are_mapped_with;entities;0.94
92;cardinalities;define_the_number_of_association_between;two_entities_Mapping_cardinalities_one_to_one_one_to_many_many_to_one_many_to_many;0.911
92;cardinalities;define;the_number_of_association;0.874
96;us;take;the_example_of_the_sample_database;0.747
96;us;be_the_example_of;the_sample_database_consisting_of_supplier_parts_and_shipments;0.676
101;A_database_model;is_primarily_a_type_of;data_model;0.93
31;the_focus_of_this_article;is;data_modeling;0.541
31;data_modeling;be_the_focus_of;this_article;0.399
32;people;to_create;UML_class_diagrams;0.627
33;project_stakeholders;be_actively_involved_in;the_creation_of_the_model;0.842
33;CRC_cards;are_superior_to;ORM_diagrams)[enabler=because_it_is_very_easy_to_get_project_stakeholders_actively_involved_in_the_creation_of_the_model;0.587
33;my_experience;is_in;fact;0.376
34;you;can_instead_facilitate_stakeholders_through;the_creation_of_CRC_cards;0.907
34;you;can_instead_facilitate;stakeholders;0.846
38;you;fully_understand;it;0.818
8;Entity;attribute;value_model;0.767
44;Database_design;is;a_process_modeling_an_enterprise_in_the_real_world;0.792
45;a_database;is_a_model_of_the_real_world_in;fact;0.446
47;we;that_present_in;this_tutorial;0.489
55;Entity;attribute;value_model;0.767
79;three_models;Historically_are_commonly_used_in;database_design;0.764
16;data;can_be_accessed_in;many_different_ways;0.906
28;data;be_fitted_into;predefined_categories;0.793
31;a_customer;be_described_with;columns;0.754
31;address;be_columns_for;name;0.281
34;the_user;s;needs;0.667
45;The_relational_data_model;describes;the_world;0.807
48;basic;be_components_of;data;0.377
49;you;need_to_think_generically_about;your_information;0.83
50;you;will_store_in;the_database;0.814
54;The_most_common_relational_model;is;one;0.667
57;you;add;the_foreign_key;0.773
59;You;need;one_table;0.842
60;Invoices;isthe;child_table;0.689
60;Customers;is;the_parent_table_Invoices_isthe_child_table_and_the_common_field;0.62
1;The_hierarchical_structure;was_developed_by;IBM;0.917
5;RDM_Mobile;is_a_newly_designed_embedded_database_for;a_mobile_computer_system;0.923
5;RDM_Mobile;is;a_newly_designed_embedded_database;0.764
11;The_hierarchical_structure;was_developed_by;IBM;0.917
15;RDM_Mobile;is_a_newly_designed_embedded_database_for;a_mobile_computer_system;0.923
15;RDM_Mobile;is;a_newly_designed_embedded_database;0.764
21;The_hierarchical_structure;was_developed_by;IBM;0.917
25;RDM_Mobile;is_a_newly_designed_embedded_database_for;a_mobile_computer_system;0.923
25;RDM_Mobile;is;a_newly_designed_embedded_database;0.764
31;The_hierarchical_structure;was_developed_by;IBM;0.917
35;RDM_Mobile;is_a_newly_designed_embedded_database_for;a_mobile_computer_system;0.923
