Category Match;1.0;quartic function;algebraic_function;Functions and mappings;2;Functions and mappings;0
Category Match;1.0;quintic function;algebraic_function;Functions and mappings;2;Functions and mappings;0
1suffix/prefix/W;0;algebraic equation;algebraic_function
Category Match;1.0;quadratic function;algebraic_function;Functions and mappings;2;Functions and mappings;0
Category Match;1.0;sine wave;algebraic_function;Special functions;2;Special functions;0
Category Match;1.0;logarithm;algebraic_function;Types of functions;2;Types of functions;0
Category Match;1.0;exponential decay;algebraic_function;Special functions;2;Special functions;0
Category Match;0.8888888888888888;power function;algebraic_function;Functions and mappings;1;Functions and mappings;0
Category Match;1.0;smoothness;algebraic_function;Functions and mappings;2;Functions and mappings;0
Category Match;1.0;normal distribution;algebraic_function;Types of functions;2;Types of functions;0
Category Match;1.0;growth curve (statistics);algebraic_function;Special functions;2;Special functions;0
Category Match;1.0;logistic function;algebraic_function;Functions and mappings;2;Functions and mappings;0
1suffix/prefix/W;0;algebraic curve;algebraic_function
1suffix/prefix/W;0;algebraic variety;algebraic_function
Category Match;1.0;exponential function;algebraic_function;Types of functions;2;Types of functions;0
Category Match;0.8888888888888888;monotonic function;algebraic_function;Functions and mappings;1;Functions and mappings;0
