UnmappedWiki;basic types of algebraic functions;https://en.wikipedia.org/wiki/List_of_mathematical_functions;Algebraic functions are functions that can be expressed as the solution of a polynomial equation with integer coefficients.;Algebraic equation;polynomial_equation;0.6250000000000001;0.05;1.0;1.6750000000000003;0.0;0;Mon Jun 26 02:17:01 IST 2017;1suffix/prefix/W;0;algebraic equation;algebraic_function
UnmappedWiki;types of algebraic curves and its functions;https://en.wikipedia.org/wiki/Algebraic_curve; More generally an algebraic curve is similar but may be embedded in a higher dimensional space or defined over some more general field.;Algebraic curve;algebraic_curve;0.6250000000000001;0.07407407407407407;0.5714285714285714;1.2705026455026456;0.0;0;Mon Jun 26 02:17:01 IST 2017;1suffix/prefix/W;0;algebraic curve;algebraic_function
UnmappedWiki;types of algebraic curves and its functions;https://en.wikipedia.org/wiki/Algebraic_curve; This point of view is commonly expressed by calling  points at infinity  of the affine curve the points of the projective completion that do not belong to the affine part.;Algebraic variety;affine_curve;0.6250000000000001;0.07407407407407407;0.5714285714285714;1.2705026455026456;1.0;0;Mon Jun 26 02:17:01 IST 2017;1suffix/prefix/W;0;algebraic variety;algebraic_function
UnmappedWiki;basic types of algebraic functions;https://en.wikipedia.org/wiki/List_of_mathematical_functions; Fourth degree polynomial.;Quartic function;fourth_degree_polynomial;1.0;0.05;1.0;2.05;0.0;0;Mon Jun 26 02:17:01 IST 2017;Category Match;1.0;quartic function;algebraic_function;Functions and mappings;2;Functions and mappings;0
MappedWiki;basic types of algebraic functions;https://en.wikipedia.org/wiki/List_of_mathematical_functions; Quintic function.;Quintic function;quintic_function;0.6250000000000001;0.05;1.0;1.6750000000000003;0.0;0;Mon Jun 26 02:17:00 IST 2017;Category Match;1.0;quintic function;algebraic_function;Functions and mappings;2;Functions and mappings;0
UnmappedWiki;basic types of algebraic functions;http://mathonweb.com/help_ebook/html/functions_4.htm;quadratic.;Quadratic function;quadratic;0.25000000000000006;0.25;1.0;1.5;0.0;1;Mon Jun 26 02:17:01 IST 2017;Category Match;1.0;quadratic function;algebraic_function;Functions and mappings;2;Functions and mappings;0
UnmappedWiki;basic types of algebraic functions;http://mathonweb.com/help_ebook/html/functions_4.htm;sinusoidal.;Sine wave;sinusoidal;0.25000000000000006;0.25;1.0;1.5;0.0;1;Mon Jun 26 02:17:01 IST 2017;Category Match;1.0;sine wave;algebraic_function;Special functions;2;Special functions;0
UnmappedWiki;types of algebraic functions;http://study.com/academy/lesson/graphs-types-examples-functions.html;Go to Algebra II _ Exponential and Logarithmic Functions  Help and Review.;Logarithm;logarithmic_functions;0.6250000000000001;0.0028694404591104736;0.7857142857142856;1.4135837261733961;0.0;0;Mon Jun 26 02:17:01 IST 2017;Category Match;1.0;logarithm;algebraic_function;Types of functions;2;Types of functions;0
UnmappedWiki;types of algebraic functions;http://study.com/academy/lesson/graphs-types-examples-functions.html; If it is less than one but greater than zero, you will see exponential decay.;Exponential decay;exponential_decay;0.6250000000000001;0.0028694404591104736;0.7857142857142856;1.4135837261733961;1.0;0;Mon Jun 26 02:17:01 IST 2017;Category Match;1.0;exponential decay;algebraic_function;Special functions;2;Special functions;0
UnmappedWiki;types of algebraic curves and its functions;https://en.wikipedia.org/wiki/Algebraic_curve; A smooth monotone arc is the graph of a smooth function which is defined and monotone on an open interval of the x_axis.;Smoothness;smooth_function;0.7187500000000001;0.037037037037037035;0.5714285714285714;1.3272156084656086;0.0;0;Mon Jun 26 02:17:01 IST 2017;Category Match;1.0;smoothness;algebraic_function;Functions and mappings;2;Functions and mappings;0
UnmappedWiki;types of algebraic curves and its functions;https://en.wikipedia.org/wiki/List_of_curves; Bell curve.;Normal distribution;bell_curve;0.6250000000000001;0.08695652173913043;0.5714285714285714;1.283385093167702;0.0;0;Mon Jun 26 02:17:01 IST 2017;Category Match;1.0;normal distribution;algebraic_function;Types of functions;2;Types of functions;0
UnmappedWiki;types of algebraic curves and its functions;https://en.wikipedia.org/wiki/List_of_curves; Logistic curve.;Logistic function;logistic_curve;0.6250000000000001;0.08695652173913043;0.5714285714285714;1.283385093167702;0.0;0;Mon Jun 26 02:17:01 IST 2017;Category Match;1.0;logistic function;algebraic_function;Functions and mappings;2;Functions and mappings;0
UnmappedWiki;basic types of algebraic functions;http://mathonweb.com/help_ebook/html/functions_4.htm;exponential.;Exponential function;exponential;0.25000000000000006;0.0;1.0;1.25;0.0;1;Mon Jun 26 02:17:01 IST 2017;Category Match;1.0;exponential function;algebraic_function;Types of functions;2;Types of functions;0
UnmappedWiki;types of algebraic functions;http://study.com/academy/lesson/graphs-types-examples-functions.html;Quiz   Worksheet _ The Power Function.;Power function;power_function;0.6250000000000001;0.0028694404591104736;0.7857142857142856;1.4135837261733961;0.0;0;Mon Jun 26 02:17:01 IST 2017;Category Match;0.8888888888888888;power function;algebraic_function;Functions and mappings;1;Functions and mappings;0
MappedWiki;types of algebraic curves and its functions;https://en.wikipedia.org/wiki/Algebraic_curve; A smooth monotone arc is the graph of a smooth function which is defined and monotone on an open interval of the x_axis.;Monotonic function;monotonic;0.6250000000000001;0.037037037037037035;0.5714285714285714;1.2334656084656086;0.0;0;Mon Jun 26 02:17:00 IST 2017;Category Match;0.8888888888888888;monotonic function;algebraic_function;Functions and mappings;1;Functions and mappings;0
UnmappedWiki;types of algebraic functions;http://study.com/academy/lesson/graphs-types-examples-functions.html;High School Diploma.;High school diploma;high_school_diploma;1.0;0.005738880918220947;0.7857142857142856;1.7914531666325066;0.0;0;Mon Jun 26 02:17:01 IST 2017
UnmappedWiki;types of algebraic functions;http://study.com/academy/lesson/graphs-types-examples-functions.html;High School Diplomas.;School leaving qualification;high_school_diplomas;1.0;0.0028694404591104736;0.7857142857142856;1.7885837261733961;0.0;0;Mon Jun 26 02:17:01 IST 2017
UnmappedWiki;basic types of algebraic functions;https://en.wikipedia.org/wiki/List_of_mathematical_functions; First degree polynomial, graph is a straight line.;Line (geometry);straight_line;0.6250000000000001;0.05;1.0;1.6750000000000003;0.0;0;Mon Jun 26 02:17:01 IST 2017
UnmappedWiki;basic types of algebraic functions;https://en.wikipedia.org/wiki/List_of_mathematical_functions; Sextic function.;Sextic equation;sextic_function;0.6250000000000001;0.05;1.0;1.6750000000000003;0.0;0;Mon Jun 26 02:17:01 IST 2017
MappedWiki;basic types of algebraic functions;http://math.tutorvista.com/calculus/types-of-functions.html; The argument and the value may be real numbers, but they can also be elements from any given sets.;Real number;real_number;0.6250000000000001;0.0392156862745098;1.0;1.6642156862745099;0.7071067811865475;0;Mon Jun 26 02:17:00 IST 2017
MappedWiki;types of algebraic curves and its functions;https://en.wikipedia.org/wiki/List_of_curves; Cardiac function curve.;Cardiac function curve;cardiac_function_curve;1.0;0.08695652173913043;0.5714285714285714;1.6583850931677018;0.0;0;Mon Jun 26 02:17:00 IST 2017
MappedWiki;types of algebraic curves and its functions;https://en.wikipedia.org/wiki/List_of_curves; Species area curve.;Species–area curve;species-area_curve;1.0;0.08695652173913043;0.5714285714285714;1.6583850931677018;0.0;0;Mon Jun 26 02:17:00 IST 2017
UnmappedWiki;types of algebraic curves and its functions;https://en.wikipedia.org/wiki/List_of_curves; Dose response curve.;Dose–response relationship;dose_response_curve;1.0;0.08695652173913043;0.5714285714285714;1.6583850931677018;0.0;0;Mon Jun 26 02:17:01 IST 2017
UnmappedWiki;types of algebraic curves and its functions;https://en.wikipedia.org/wiki/List_of_curves; Stress strain curve.;Stress–strain curve;stress_strain_curve;1.0;0.08695652173913043;0.5714285714285714;1.6583850931677018;0.0;0;Mon Jun 26 02:17:01 IST 2017
MappedWiki;basic types of algebraic functions;http://mathonweb.com/help_ebook/html/functions_4.htm;power.;POWER1;power1;0.25000000000000006;0.25;1.0;1.5;0.0;1;Mon Jun 26 02:17:00 IST 2017
MappedWiki;basic types of algebraic functions;http://mathonweb.com/help_ebook/html/functions_4.htm;rational.;Rational number;rationals;0.25000000000000006;0.25;1.0;1.5;0.0;1;Mon Jun 26 02:17:00 IST 2017
MappedWiki;types of algebraic functions;http://study.com/academy/lesson/graphs-types-examples-functions.html;Go to Algebra II _ Complex and Imaginary Numbers Review  Help and Review.;EViews;eviews;0.6250000000000001;0.08321377331420372;0.7857142857142856;1.4939280590284896;0.0;0;Mon Jun 26 02:17:00 IST 2017
MappedWiki;types of algebraic functions;http://study.com/academy/lesson/graphs-types-examples-functions.html;Degrees Degrees Find Degrees by Subject Agriculture Architecture Biological and Biomedical Sciences Business Communications and Journalism Computer Sciences Culinary Arts and Personal Services Education Engineering Legal Liberal Arts and Humanities Mechanic and Repair Technologies Medical and Health Professions Physical Sciences Psychology Transportation and Distribution Visual and Performing Arts By Level High School Diploma Associates Degrees Bachelor Degrees Master Degrees Online Degrees Find a degree that fits your goals Search degrees.;Performing arts;performing_arts;0.6250000000000001;0.00860832137733142;0.7857142857142856;1.4193226070916172;0.7071067811865475;0;Mon Jun 26 02:17:00 IST 2017
MappedWiki;types of algebraic functions;http://study.com/academy/lesson/graphs-types-examples-functions.html;Social Science.;Social science;social_science;0.6250000000000001;0.005738880918220947;0.7857142857142856;1.4164531666325066;0.0;0;Mon Jun 26 02:17:00 IST 2017
MappedWiki;types of algebraic functions;http://study.com/academy/lesson/graphs-types-examples-functions.html;Computer Sciences.;Computer science;computer_science;0.6250000000000001;0.005738880918220947;0.7857142857142856;1.4164531666325066;0.0;0;Mon Jun 26 02:17:00 IST 2017
MappedWiki;types of algebraic functions;http://study.com/academy/lesson/graphs-types-examples-functions.html;Physical Sciences.;Outline of physical science;physical_sciences;0.6250000000000001;0.005738880918220947;0.7857142857142856;1.4164531666325066;0.0;0;Mon Jun 26 02:17:00 IST 2017
MappedWiki;types of algebraic functions;http://study.com/academy/lesson/graphs-types-examples-functions.html;Taylor Series for sin  How_to   Steps.;Taylor series;taylor_series;0.6250000000000001;0.005738880918220947;0.7857142857142856;1.4164531666325066;0.0;0;Mon Jun 26 02:17:00 IST 2017
UnmappedWiki;types of algebraic functions;http://study.com/academy/lesson/graphs-types-examples-functions.html;High School.;Secondary school;high_school;0.6250000000000001;0.005738880918220947;0.7857142857142856;1.4164531666325066;0.0;0;Mon Jun 26 02:17:01 IST 2017
UnmappedWiki;types of algebraic functions;http://study.com/academy/lesson/graphs-types-examples-functions.html;Biological and Biomedical Sciences.;Biomedical sciences;biomedical_sciences;0.6250000000000001;0.005738880918220947;0.7857142857142856;1.4164531666325066;0.0;0;Mon Jun 26 02:17:01 IST 2017
