1;A_sensor_node;be_also_known_as;a_mote;0.898
2;A_mote;is;a_node;0.667
2;a_node;is_always;not_always_a_mote;0.603
5;Terrestrial_WSNs;consist_of;hundreds;0.893
5;Terrestrial_WSNs;are_capable_efficiently_of;communicating_base_stations;0.74
6;the_sensor_nodes;are_randomly_distributed_within;the_target_area_that_is_dropped_from_a_fixed_plane;0.945
6;the_sensor_nodes;are_randomly_distributed_in;an_unstructured_mode;0.754
7;The_preplanned_or_structured_mode;considers_3D_placement_models;optimal_placement_grid_placement_and_2D;0.645
8;WSN;is;the_most_standard_services_employed_in_commercial_and_industrial_applications_because_of_its_technical_development_in_a_processor_communication_and_low_power_usage_of_embedded_computing_devices;0.59
8;WSN;be_Currently_low_power_usage_of;embedded_computing_devices;0.484
8;communication;be_its_technical_development_in;a_processor;0.343
8;WSN;be_Currently_low_power_usage_of_embedded_computing_devices_because_of;its_technical_development;0.292
9;The_WSN;is_built_with;nodes_that_are_used_to_observe_the_surroundings_like_temperature_humidity_pressure_position_vibration;0.858
9;humidity;be_the_surroundings_like;temperature;0.343
9;position;be_the_surroundings_like;temperature;0.343
9;pressure;be_the_surroundings_like;temperature;0.343
9;vibration;be_the_surroundings_like;temperature;0.343
10;These_nodes;can_be_used_data_collection_in;various_real_time_applications;0.781
10;These_nodes;can_be_used_data_processing_in;various_real_time_applications;0.781
10;These_nodes;can_be_used_effective_routing_in;various_real_time_applications;0.781
10;These_nodes;can_be_used_monitor_in;various_real_time_applications;0.781
10;These_nodes;can_be_used_node_localization_in;various_real_time_applications;0.781
10;These_nodes;can_be_used_storage_in;various_real_time_applications;0.781
10;These_nodes;can_be_used_synchronization_in;various_real_time_applications;0.781
10;These_nodes;can_be_used_target_tracking_in;various_real_time_applications;0.781
10;These_nodes;can_be_used;a_discovery_of_neighbor_node_data_processing_and_storage_data_collection_target_tracking_monitor_and_controlling_synchronization_node_localization_and_effective_routing;0.752
10;These_nodes;to_perform_various_tasks_like;smart_detecting;0.739
10;These_nodes;to_perform;various_tasks;0.735
10;These_nodes;can_be_used_controlling_in;various_real_time_applications;0.678
10;These_nodes;can_be_used_a_discovery_of_neighbor_node_data_processing_and_storage_data_collection_target_tracking_monitor_and_controlling_synchronization_node_localization_and_effective_routing_between_the_base_station_and_nodes_in;various_real_time_applications;0.673
10;various_tasks;to_be_perform_like;smart_detecting;0.59
11;The_most_common_WSN_architecture;follows;the_OSI_architecture;0.74
12;The_architecture_of_the_WSN;includes;five_layers_and_three_cross_layers;0.772
13;data;link;physical_layer)[enabler=Mostly_in_sensor_n_w_we_require_five_layers_namely_application_transport_n_w;0.71
