1;two_or_more_identical_processors;are_connected_to;a_single_shared_main_memory;0.914
1;Symmetric_multiprocessing;involves;a_multiprocessor_computer_hardware_and_software_architecture_where_two_or_more_identical_processors_are_connected_to_a_single_shared_main_memory;0.853
1;two_or_more_identical_processors;are_connected_in;a_multiprocessor_computer_hardware_and_software_architecture;0.621
1;all_processors;be_treats_equally_by;a_single_operating_system_instance;0.53
2;Most_multiprocessor_systems;use;an_SMP_architecture;0.767
3;the_SMP_architecture;applies_to;the_cores;0.847
3;the_SMP_architecture;applies_in;the_case_of_multi_core_processors;0.736
3;the_SMP_architecture;applies_treating_them_as;separate_processors;0.69
3;them;be_treating_as;separate_processors;0.619
3;the_SMP_architecture;applies_treating;them;0.528
9;SMP;is_the_processing_of;programs;0.884
9;SMP;is_the_processing_of_programs_by;multiple_processors;0.862
9;SMP;is;the_processing_of_programs;0.668
11;A_single_copy_of_the_operating_system;is_in;charge_of_all_the_processors;0.891
12;SMP;be_also_known_as;a_shared_everything_system;0.812
17;One_of_the_easiest_and_cheapest_ways;is_to_put_more_than_one_CPU_on;the_board;0.854
17;One_of_the_easiest_and_cheapest_ways;is_to_put;than_one_CPU;0.846
17;One_of_the_easiest_and_cheapest_ways;to_put_more_than_one_CPU_on;the_board;0.827
17;than_one_CPU;to_be_put_on;the_board;0.695
18;s;take_on;different_jobs;0.591
23;symmetrical_multi_processing;is_relatively;easy;0.778
23;symmetrical_multi_processing;is_relatively_easy_on;the_other_hand;0.572
24;performance;be_provides_by;a_computer_architecture;0.563
24;multiple_CPUs;be_available_to;complete_individual_processes;0.526
25;performance_and_handle;increased;loads;0.757
25;additional_CPUs;can_be_assigned_any_task_can_unlike;asymmetrical_processing;0.679
25;any_idle_processor;can_be_assigned_any_task_can_unlike;asymmetrical_processing;0.679
25;any_idle_processor;can_be_assigned_can;any_task;0.564
25;additional_CPUs;can_be_assigned_can;any_task;0.388
26;A_variety_of_specialized_operating_systems;to_support;SMP.;0.729
26;available;be_A_variety_of;specialized_operating_systems_and_hardware_arrangements;0.492
27;Specific_applications;can_benefit_from;SMP)[enabler=if_the_code_allows_multithreading;0.84
29;parallelism;exists_in;their_application;0.799
29;Engineers;contemplating_a_migration_from;a_single_core;0.769
29;a_migration;be_contemplating_from;a_single_core;0.707
30;the_code;to_be_partition_over;the_cores_of_the_device;0.772
32;different_OSs;may_reside_on;the_two_cores;0.834
33;different_OSs;may_reside_on;the_two_cores;0.834
33;two_previously_separate_processors;are_being_collapsed_onto;one_dual_core_device;0.214
33;different_OSs;may_reside_for;example;0.168
36;itallows_all_the_machines;to_share;a_set_of_disks;0.701
37;one_of_the_CPUs;can_be_allocated_an_extralarge_portion_of_memory_for;the_duration_of_that_program;0.937
37;one_of_the_CPUs;can_be_allocated;an_extralarge_portion_of_memory;0.831
37;one_day_anunusually_large_program;has_for;example;0.018
38;processescan;efficiently_communicate_with;one;0.834
38;a_consumer;have_fetch_it_from;the_place_theproducer;0.73
38;a_producer;be;ableto;0.704
38;a_consumer;have_fetch;it;0.655
38;processescan;efficiently_communicate_in;addition;0.646
38;it;have_fetch_from;the_place_theproducer;0.602
38;a_consumer;write_data_have_into;memory;0.547
38;a_consumer;write_have;data;0.545
40;one_copy_of_the_operating_system;is_in;memory;0.773
40;any_CPUcan_run;is_in;memory;0.625
41;the_system_call;wasmade_traps_to;the_kernel;0.87
41;the_system_call;wasmade;traps;0.826
41;traps;be_wasmade_to;the_kernel;0.555
42;The_SMP_model;isillustrated_in;Fig;0.883
51;AMP;stands_for;Asymmetric_Multi_Processing_SMP;0.673
52;These_terms;are_not_at;all_transparent;0.83
53;I;would_check;Wikipedia)[attrib=I_thought;0.605
54;I;found;the_relevant_article;0.721
54;I;found_the_relevant_article_from;the_disambiguation_page;0.601
54;the_relevant_article;be_found_from;the_disambiguation_page;0.565
55;it;really_does_not_cover;the_topic)[enabler=as_we_see_it_today;0.711
55;we;see_today;it;0.278
56;It;talks_about;historical_uses_of_multiple_CPUs;0.801
57;I;to_advance;definitions;0.651
57;I;So_will_try_to_advance;definitions;0.623
