3;GDB;_;the_GNU_debugger;0.631
8;Eclipse_debugger_API;used_in;a_range_of_IDEs;0.921
15;GDB;_;the_GNU_debugger;0.631
20;Eclipse_debugger_API;used_in;a_range_of_IDEs;0.921
25;Many_Eclipse_perspectives_e_g_the_Java_Development_Tools_1;provide;a_debugger_front_end;0.767
26;Allinea_DDT;_;a_graphical_debugger_supporting_for_parallel_multi_process_and_multithreaded_applications;0.83
26;a_graphical_debugger_supporting_for_parallel_multi_process_and_multithreaded_applications;be_for;C_C_and_F90;0.768
26;a_graphical_debugger;supporting_for;parallel_multi_process_and_multithreaded_applications;0.681
26;Allinea_DDT;_a_graphical_debugger_supporting_for_parallel_multi_process_and_multithreaded_applications_for;C_C_and_F90;0.607
27;a_complex_tool;works_with;common_debuggers;0.782
27;It;is;a_complex_tool_that_works_with_most_common_debuggers_natively_or_with_some_external_programs;0.704
27;DDD;is_the_standard_front_end_from;the_GNU_Project;0.695
27;DDD;is;the_standard_front_end_It_is_a_complex_tool;0.465
28;visual_debugging_tools;be_based_on;GDB_CodeLite;0.767
28;GDB_GUI_Emacs_Emacs_editor;acts_as;the_frontend;0.711
28;visual_debugging_tools_based_on_GDB_CodeLite_An_open_source_cross_platform_C_C_IDE_which_have_front_end_for_gdb_the_next_version_of_CodeLite;will_also_include;a_front_end;0.677
28;GDB_CodeLite;have_front_end_for;gdb;0.539
28;GDB_CodeLite;be_based_on;cross_platform_C_C_IDE;0.453
28;GDB_CodeLite;be_based_on;the_next_version_of_CodeLite;0.368
28;GDB_CodeLite;be_the_next_version_of;CodeLite;0.362
28;visual_debugging_tools_based_on_GDB_CodeLite_An_open_source_cross_platform_C_C_IDE_which_have_front_end_for_gdb_the_next_version_of_CodeLite;will_also_include_a_front_end_to_the_LLDB_CodeBlocks_A_free_cross_platform_C_C_and_Fortran_IDE_with_a_front_end_for_gdb_RR_An_open_source_C_C_debugger_by_Mozilla_reverse;execution;0.273
28;visual_debugging_tools_based_on_GDB_CodeLite_An_open_source_cross_platform_C_C_IDE_which_have_front_end_for_gdb_the_next_version_of_CodeLite;will_also_include_a_front_end_to_the_LLDB_CodeBlocks_A_free_cross_platform_C_C_and_Fortran_IDE_with_a_front_end_for_gdb_RR_An_open_source_C_C_debugger_by_Mozilla_supporting;reproduction_of_program_state;0.197
29;Emacs_Emacs_editor;acts_as;the_frontend;0.846
34;DDT;be_a_parallel_and_distributed_front_end_to;a_modified_version_of_GDB;0.79
35;Xcode;contains;a_GDB_front_end;0.758
36;SlickEdit;contains;a_GDB_front_end;0.74
37;Eclipse_C_C_Development_Tools_2;includes;visual_debugging_tools_based_on_GDB;0.845
37;visual_debugging_tools;be_based_on;GDB;0.764
38;cross_platform_C_C_IDE;have_front_end_for;gdb;0.715
38;a_front_end;will_be_also_include_to;the_LLDB;0.691
38;An_open_source;will_also_include_a_front_end_to;the_LLDB;0.64
38;An_open_source;will_also_include;a_front_end;0.603
45;the_programmer;may_want_to_change;the_values_of_certain_variables;0.846
45;the_programmer;to_change;the_values_of_certain_variables;0.83
45;the_execution_of_the_program;be_observing_till;some_point;0.674
45;the_programmer;may_want_for;example;0.287
46;it;may_be;difficult;0.734
46;it;may_be_difficult_for;a_large_program;0.513
46;it;may_rerun;the_program;0.419
46;it;may_make;the_necessary_changes;0.343
47;the_programmer;may_be_interested_in;certain_iterations_of_the_loop;0.903
47;it;Again_will_produce;output;0.398
47;such_print_statements;are_placed_inside;loops;0.315
48;a_kind_of_tool_called_debugger;helps_in;debugging_programs;0.84
48;different_program_variables;be_examining_during;runtime;0.674
48;extra_statements;be_inserting_in;the_program;0.622
49;help_software_developers;eliminate;bugs;0.689
49;they;are_writing;programs;0.612
50;A_debugger;tells;the_programmer_what_types_of_errors_it_finds_and_often_marks_the_exact_lines_of_code;0.735
50;it;finds_of;code_where_the_bugs_are_found;0.727
50;it;finds;the_exact_lines_of_code;0.647
50;the_exact_lines_of_code;be_finds_by;the_programmer_what_types_of_errors_it_finds_and_often_marks;0.576
50;the_bugs;are_found_in;code;0.564
51;programmers;to_run;a_program_step;0.747
51;programmers;to_run_a_program_step_by;step;0.745
51;a_program_step;to_be_run_by;step;0.585
52;Advanced_debuggers;provide_detailed;information;0.785
52;threads_and_memory;being_used_by;the_program;0.679
52;threads_and_memory;being_used_during;each_step_of_execution;0.663
53;a_powerful_debugger_program;is_like;OFF)[attrib=You_could_say;0.803
53;a_powerful_debugger_program;is_with;100_deet)[attrib=You_could_say;0.763
