1	78	http://www.linuxlinks.com/article/20090624155431809/Debuggers.html	bug_tracking_software	1	0.0666666667	1	2.0666666667	0	0									
1	23	http://www.drdobbs.com/testing/13-linux-debuggers-for-c-reviewed/240156817	eclipse_front_ending_gdb	1	0.0555555556	1	2.0555555556	0	0									
1	81	https://www.gnu.org/software/ddd/	free_third_party_tutorials	1	0.0526315789	1	2.0526315789	0	0									
1	58	https://en.wikipedia.org/wiki/GNU_Debugger	running_linux_kernel	1	0.0294117647	1	2.0294117647	0	0	is_also_used_by								
1	61	https://en.wikipedia.org/wiki/GNU_Debugger	hardware_debugging_registers	1	0.0294117647	1	2.0294117647	0	0	can_be_set_on								
1	42	https://en.wikipedia.org/wiki/List_of_debuggers	gnu_debugger_acts	1	0.0208333333	1	2.0208333333	0	0	acts_as								
1	38	https://en.wikipedia.org/wiki/List_of_debuggers	java_development_tools	1	0.0104166667	1	2.0104166667	0	0	provide								
1	39	https://en.wikipedia.org/wiki/List_of_debuggers	allinea_ddt__	1	0.0104166667	1	2.0104166667	0	0	_	be_for	supporting_for	_a_graphical_debugger_supporting_for_parallel_multi_process_and_multithreaded_applications_for					
1	39	https://en.wikipedia.org/wiki/List_of_debuggers	graphical_debugger_supporting	1	0.0104166667	1	2.0104166667	0	0	_	be_for	supporting_for	_a_graphical_debugger_supporting_for_parallel_multi_process_and_multithreaded_applications_for					
1	40	https://en.wikipedia.org/wiki/List_of_debuggers	common_debuggers_natively	1	0.0104166667	1	2.0104166667	0	0	works_with	is	is_the_standard_front_end_from	is					
1	43	https://en.wikipedia.org/wiki/List_of_debuggers	kde_development_tools	1	0.0104166667	1	2.0104166667	0	0									
1	44	https://en.wikipedia.org/wiki/List_of_debuggers	gnome_desktop_environment	1	0.0104166667	1	2.0104166667	0	0									
1	59	https://en.wikipedia.org/wiki/GNU_Debugger	debug_application_programs	0.875	0.0294117647	1	1.9044117647	0	0	can_debug	debug	can_debug_a_kernel_in_much_the_same_way_with	can_be_debug_with					
1	86	http://www.yolinux.com/TUTORIALS/GDB-Commands.html	info	0.25	0.5	1	1.75	0	0									
1	70	https://en.wikipedia.org/wiki/Comparison_of_debuggers	computer_programs	0.53125	0.1666666667	1	1.6979166667	0	0									
1	77	http://www.linuxlinks.com/article/20090624155431809/Debuggers.html	article_examines	0.625	0.0666666667	1	1.6916666667	0	0	examines								
1	78	http://www.linuxlinks.com/article/20090624155431809/Debuggers.html	memory_debuggers	0.625	0.0666666667	1	1.6916666667	0	0									
1	78	http://www.linuxlinks.com/article/20090624155431809/Debuggers.html	source_level_debuggers	0.625	0.0666666667	1	1.6916666667	0	0									
1	3	http://www.drdobbs.com/testing/13-linux-debuggers-for-c-reviewed/240156817	howard_rubin	0.625	0.0555555556	1	1.6805555556	0	0									
1	13	http://www.drdobbs.com/testing/13-linux-debuggers-for-c-reviewed/240156817	affinic_debugger	0.625	0.0555555556	1	1.6805555556	0	0									
1	21	http://www.drdobbs.com/testing/13-linux-debuggers-for-c-reviewed/240156817	gnu_ddd	0.625	0.0555555556	1	1.6805555556	0	0									
1	27	http://www.drdobbs.com/testing/13-linux-debuggers-for-c-reviewed/240156817	kdevelop_debugger	0.625	0.0555555556	1	1.6805555556	0	0									
1	84	https://www.gnu.org/software/ddd/	linux_magazin	0.625	0.0526315789	1	1.6776315789	0	0	has_on	has							
1	85	https://www.gnu.org/software/ddd/	ddd_tutorial	0.625	0.0526315789	1	1.6776315789	0	0	has	be_a_DDD_tutorial_in	be_a_DDD_tutorial_in	be_a_DDD_tutorial_in	be_a_DDD_tutorial_in				
