25;are_considered;1.0
25;are_considered_in;1.0
25;to_describe_to_be;0.0
25;be_putting_into;0.0
25;to_describe;0.0
27;can_tell;0.7071067811865475
27;use;0.0
28;discusses;0.0
28;be_commonly_used_in;1.0
28;be_commonly_used_for;1.0
30;will_find;1.0
30;choose;0.0
30;will_find_key_principles_for;1.0
30;will_find_major_benefits_for;1.0
30;will_be_find_for;1.0
30;will_find_information_for;1.0
30;will_find_an_overview_key_principles_major_benefits_and_information_that_will_help_you_choose_the_appropriate_architectural_styles_for_your_application_for;1.0
30;be_architectural_styles_for;0.0
30;be_styles_for;0.0
31;describe;0.0
31;is;0.0
32;describe;0.0
32;describe;0.0
32;describe;0.0
32;describe_deployment_patterns_for;0.0
33;Therefore_will_usually_use_a_combination_of;1.0
33;Therefore_will_be_usually_use_of;1.0
33;Therefore_will_usually_use;1.0
33;be_described_in;0.0
