1;you;use;an_algorithm_to_learn_the_mapping_function_from_the_input_to_the_output;0.898
1;the_mapping_function;to_be_learn_from;the_input;0.781
1;you;have_you_use_an_algorithm_to_learn_the_mapping_function_from_the_input_to_the_output;input_variables_and_an_output_variable;0.533
9;Supervised_learning;is_a_type_of;machine_learning_algorithm_that_uses_a_known_dataset_to_make_predictions;0.962
9;Supervised_learning;is;a_type_of_machine_learning_algorithm;0.768
9;a_known_dataset;be_uses_by;machine_learning_algorithm;0.62
10;The_training_dataset;includes;input_data_and_response_values;0.782
11;the_supervised_learning_algorithm;seeks_to_build;a_model_that_can_make_predictions_of_the_response_values_for_a_new_dataset;0.803
11;predictions_of_the_response_values;can_be_make_for;a_new_dataset;0.708
11;the_supervised_learning_algorithm;seeks_from;it;0.456
12;A_test_dataset;to_validate;the_model;0.761
13;larger_training_datasets;often_yield;models;0.762
19;we;cover;most_of_the_data_science_pipeline)[enabler=that_I_instruct;0.68
19;we;cover_most_of_the_data_science_pipeline_but_focus_especially_on_machine_learning_in;the_data_science_course)[enabler=that_I_instruct;0.372
20;we;obviously_teach_the_algorithms_themselves_for;supervised_learning;0.689
20;we;obviously_teach;the_algorithms;0.604
