1;consist_of;0.0
1;are_capable_efficiently_of;0.0
2;are_randomly_distributed_within;0.0
2;are_randomly_distributed_in;0.0
3;considers_3D_placement_models;0.0
4;Credits_Wireless_Sensor_Networks_by;0.7071067811865475
4;Credits;0.0
10;follows;0.0
11;includes;0.0
12;link;0.0
17;consist_of;0.0
18;can_be_deployed_in;0.7071067811865475
19;are_kept_within;0.0
19;are_distributed_randomly_in;0.0
27;to_monitor;0.0
27;be_physical_or_environmental_conditions_as;0.0
28;to_be_cooperatively_pass_through;0.0
28;to_cooperatively_pass_to_be;0.0
30;are_used_in;1.0
30;was_motivated_so_on_by;0.7071067811865475
30;was_motivated_so_on_in;0.0
33;can_be_of;1.0
36;are_used_on;1.0
36;are_used_at;1.0
37;employ;0.0
37;be_contained_in;0.0
38;include;0.0
38;be_overall_monitoring_of;0.0
38;be_overall_monitoring_of_ill_patients_at;0.0
38;be_overall_monitoring_of_ill_patients_in;0.0
38;be_location_of;0.0
38;be_location_of_persons_of;0.0
38;be_location_of_persons_at;0.0
38;be_location_of_persons_in;0.0
38;be_overall_monitoring_of_ill_patients_of;0.0
39;embedded_track_the_physical_state_of_a_person_for_continuous_health_diagnosis_using_as_input_the_data_from_a_network_of_depth_cameras_a_sensing_floor_or_other_similar_devices_in;0.0
40;can_collect;0.7071067811865475
40;s;0.0
41;has;0.0
41;be_has_by;0.7071067811865475
51;be_also_known_as;0.7071067811865475
52;is;0.0
52;is_always;0.0
55;introduces;0.0
56;are_connected_to;1.0
56;are_connected_via;1.0
56;consist_of;0.0
57;be_different_from;0.0
58;to_be_cover_in;0.0
58;to_cover_all_their_application_areas_in;0.0
58;to_cover;0.0
59;span;0.0
60;are_tightly_coupled_with;0.0
61;explores_body_sensor_networks;0.0
61;explores_the_types_of_the_WSN_such_as_cyber_physical_system;0.0
