1;become_necessary_in;0.0
1;become_necessary_to;0.0
2;Nevertheless_is;0.0
2;be_the_inclusion_of;0.0
3;is_the_identification_of;0.0
3;is;0.0
4;becomes;1.0
4;be_the_manual_assignation_of;0.0
5;forces;0.0
6;However_is_easily_overcome_in;0.0
6;to_identify;0.0
8;is_used_in;1.0
8;to_identify;0.0
9;are_formed_by;0.7071067811865475
9;is;0.0
9;be_the_manual_assignation_of;0.0
10;introduces;0.0
11;to_identify;0.0
13;is_used_in;1.0
13;to_identify;0.0
14;have_been_proposed_concerning;0.0
15;to_be_repeated_in;0.0
15;be_keeping_in;0.0
16;be_k_to;0.0
16;is_unique_in;0.0
16;is;0.0
16;knows_in;0.0
17;are_unique_in;0.0
18;can_be_simultaneously_used_with;1.0
21;mainly_aims_to_categorize_the_routing_problems_and_examines;0.0
22;be_primarily_reviewed_in;0.0
25;are_explored_in;0.0
26;is_a_vast_area_with;0.0
26;is;0.0
26;are_also_presented_in;0.7071067811865475
