1;two_or_more_identical_processors;are_connected_to;a_single_shared_main_memory;0.914
1;Symmetric_multiprocessing;involves;a_multiprocessor_computer_hardware_and_software_architecture_where_two_or_more_identical_processors_are_connected_to_a_single_shared_main_memory;0.853
1;two_or_more_identical_processors;are_connected_in;a_multiprocessor_computer_hardware_and_software_architecture;0.621
1;all_processors;be_treats_equally_by;a_single_operating_system_instance;0.53
2;Most_multiprocessor_systems;use;an_SMP_architecture;0.767
3;the_SMP_architecture;applies_to;the_cores;0.847
3;the_SMP_architecture;applies_in;the_case_of_multi_core_processors;0.736
3;the_SMP_architecture;applies_treating_them_as;separate_processors;0.69
3;them;be_treating_as;separate_processors;0.619
3;the_SMP_architecture;applies_treating;them;0.528
9;different_programs;can_run_on;different_CPUs;0.713
9;an_SMP_system;has;better_performance)[enabler=because_different_programs_can_run_on_different_CPUs_simultaneously;0.687
9;better_performance;be_has_by;than_one_program_executes)[enabler=because_different_programs_can_run_on_different_CPUs_simultaneously;0.65
10;only_one_processor;to_run_a_program_or_task_at;a_time;0.825
10;only_one_processor;to_run;a_program_or_task;0.788
10;a_program_or_task;to_be_run_at;a_time;0.708
11;specific_tasks;be_assigning_to;CPU;0.51
11;AMP;can_be_used_for;example;0.295
12;AMP;was_created_well_before;SMP;0.853
12;AMP;was_created_well_in;terms_handling_multiple_CPUs_;0.798
12;the_lack_of_performance;be_explains_by;multiple_CPUs;0.564
15;SMP;is_the_processing_of;programs;0.884
15;SMP;is_the_processing_of_programs_by;multiple_processors;0.862
15;SMP;is;the_processing_of_programs;0.668
17;A_single_copy_of_the_operating_system;is_in;charge_of_all_the_processors;0.891
18;SMP;be_also_known_as;a_shared_everything_system;0.812
23;One_of_the_easiest_and_cheapest_ways;is_to_put_more_than_one_CPU_on;the_board;0.854
23;One_of_the_easiest_and_cheapest_ways;is_to_put;than_one_CPU;0.846
23;One_of_the_easiest_and_cheapest_ways;to_put_more_than_one_CPU_on;the_board;0.827
23;than_one_CPU;to_be_put_on;the_board;0.695
24;s;take_on;different_jobs;0.591
29;symmetrical_multi_processing;is_relatively;easy;0.778
29;symmetrical_multi_processing;is_relatively_easy_on;the_other_hand;0.572
32;the_entire_kernel;is_in;one_big_spinlock;0.775
33;it;has_for;example;0.287
33;one_CPU;is_in;the_kernel;0.192
47;performance;be_provides_by;a_computer_architecture;0.563
47;multiple_CPUs;be_available_to;complete_individual_processes;0.526
48;performance_and_handle;increased;loads;0.757
48;additional_CPUs;can_be_assigned_any_task_can_unlike;asymmetrical_processing;0.679
48;any_idle_processor;can_be_assigned_any_task_can_unlike;asymmetrical_processing;0.679
48;any_idle_processor;can_be_assigned_can;any_task;0.564
48;additional_CPUs;can_be_assigned_can;any_task;0.388
49;A_variety_of_specialized_operating_systems;to_support;SMP.;0.729
49;available;be_A_variety_of;specialized_operating_systems_and_hardware_arrangements;0.492
50;Specific_applications;can_benefit_from;SMP)[enabler=if_the_code_allows_multithreading;0.84
51;the_program_tasks;are_strictly_divided_by;type;0.925
51;the_program_tasks;are_strictly_divided_in;asymmetric;0.754
51;each_processor;typically_has;its_own_memory_address_space;0.567
53;The_two_figures;are_two_examples_of;asymmetric_multiprocessor_configurations;0.93
55;Symmetric;is_the_most_common_configuration_of;multiple_processors;0.936
55;Symmetric;is;the_most_common_configuration_of_multiple_processors;0.795
56;A_typical_SMP_configuration;has;the_following_items;0.74
57;It;has;multiple_processors_and_exactly_one_of_everything;0.661
59;they;can_do;anything_the_others_can;0.825
59;symmetric;can_do;anything_the_others_can;0.762
