Category Match;0.7777777777777778;Hierarchical database model;Database model;Databases;2;Databases;1
Category Match;0.7777777777777778;Network model;Database model;Databases;2;Databases;1
Category Match;1.0;Relational model;Database model;Database management systems;2;Database management systems;0
Category Match;0.4444444444444444;Data;Database model;Computing;2;Computing;2
Category Match;1.0;Relational model;Database model;Database management systems;2;Database management systems;0
Category Match;0.4444444444444444;Data model;Database model;Computer data;2;Computer data;2
Category Match;1.0;Relational algebra;Database model;Database management systems;2;Database management systems;0
Category Match;0.4444444444444444;Data model;Database model;Computer data;2;Computer data;2
Category Match;0.8888888888888888;Foreign key;Database model;Database management systems;1;Database management systems;0
Category Match;0.4444444444444444;Data structure;Database model;Computer data;2;Computer data;2
Category Match;1.0;Relational database;Database model;Database management systems;2;Database management systems;0
Category Match;0.4444444444444444;Data type;Database model;Computing;2;Computing;2
Category Match;0.6666666666666666;Transaction processing;Database model;Database management systems;0;Database management systems;0
Category Match;0.4444444444444444;Data structure;Database model;Computer data;2;Computer data;2
Category Match;0.4444444444444444;Star schema;Database model;Computer data;2;Computer data;2
Category Match;0.4444444444444444;IBM;Database model;Computer data;2;Computer data;2
Category Match;0.7777777777777778;Network model;Database model;Databases;2;Databases;1
Category Match;0.7777777777777778;Hierarchical database model;Database model;Databases;2;Databases;1
Category Match;1.0;Relational model;Database model;Database management systems;2;Database management systems;0
Category Match;0.7777777777777778;Network model;Database model;Databases;2;Databases;1
Category Match;0.6666666666666666;Database design;Database model;Database management systems;0;Database management systems;0
Category Match;0.7777777777777778;Hierarchical database model;Database model;Databases;2;Databases;1
Category Match;0.6666666666666666;Database;Database model;Database management systems;0;Database management systems;0
Category Match;0.8888888888888888;Entity–relationship model;Database model;Database models;1;Database models;0
Category Match;0.6666666666666666;Unique key;Database model;Database management systems;0;Database management systems;0
Category Match;0.7777777777777778;Telephone number;Database model;Data modeling;2;Data modeling;1
Category Match;0.7777777777777778;Telephone number;Database model;Data modeling;2;Data modeling;1
Category Match;0.5555555555555556;Data integrity;Database model;Databases;1;Databases;1
Category Match;0.7777777777777778;Hierarchical database model;Database model;Databases;2;Databases;1
Category Match;0.5555555555555556;Entity;Database model;Data modeling;1;Data modeling;1
Category Match;0.7777777777777778;Treemapping;Database model;Software;2;Software;1
Category Match;0.8888888888888888;Table (database);Database model;Database management systems;1;Database management systems;0
Category Match;0.4444444444444444;Tree structure;Database model;Data management;2;Data management;2
Category Match;0.4444444444444444;Root directory;Database model;Data management;2;Data management;2
Category Match;0.7777777777777778;Network model;Database model;Databases;2;Databases;1
