Category Match;0.1111111111111111;Cryptographic hash function;Hash function;Applied mathematics;1;Applied mathematics;2
Category Match;0.1111111111111111;Cryptographic hash function;Hash function;Applied mathematics;1;Applied mathematics;2
Category Match;0.4444444444444444;Cryptographic hash function;Hash function;Telecommunications;2;Telecommunications;2
Category Match;0.4444444444444444;Cryptographic hash function;Hash function;Telecommunications engineering;2;Telecommunications engineering;2
Category Match;0.4444444444444444;Cryptographic hash function;Hash function;Applied mathematics;2;Applied mathematics;2
Category Match;0.4444444444444444;Cryptographic hash function;Hash function;Applied mathematics;2;Applied mathematics;2
Category Match;0.7777777777777778;Cryptographic hash function;Hash function;Algorithms;2;Algorithms;1
Category Match;0.4444444444444444;Cryptographic hash function;Hash function;Algorithms;2;Algorithms;2
Category Match;0.7777777777777778;Cryptographic hash function;Hash function;Algorithms;2;Algorithms;1
Category Match;0.8888888888888888;Cryptographic hash function;Hash function;Hash functions;1;Hash functions;0
Category Match;0.7777777777777778;Cryptographic hash function;Hash function;Hashing;2;Hashing;1
Category Match;1.0;Cryptographic hash function;Hash function;Error detection and correction;2;Error detection and correction;0
Category Match;0.7777777777777778;Cryptographic hash function;Hash function;Error detection and correction;2;Error detection and correction;1
Category Match;0.3333333333333333;Cryptographic hash function;Hash function;Hashing;0;Hashing;1
Category Match;0.1111111111111111;Cryptographic hash function;Hash function;Search algorithms;1;Search algorithms;2
Category Match;0.8888888888888888;Cryptographic hash function;Hash function;Search algorithms;1;Search algorithms;0
Category Match;0.7777777777777778;Cryptographic hash function;Hash function;Algorithms;2;Algorithms;1
Category Match;0.4444444444444444;Cryptographic hash function;Hash function;Algorithms;2;Algorithms;2
Category Match;0.7777777777777778;Cryptographic hash function;Hash function;Algorithms;2;Algorithms;1
Category Match;0.7777777777777778;Cryptographic hash function;Hash function;Information retrieval techniques;2;Information retrieval techniques;1
Category Match;0.2222222222222222;Data;Hash function;Computer data;0;Computer data;2
Category Match;0.4444444444444444;Data;Hash function;Information;2;Information;2
Category Match;0.1111111111111111;Data;Hash function;Information;1;Information;2
Category Match;0.4444444444444444;Data;Hash function;Knowledge;2;Knowledge;2
Category Match;0.4444444444444444;Data;Hash function;Information;2;Information;2
Category Match;0.4444444444444444;Data;Hash function;Information;2;Information;2
Category Match;0.1111111111111111;Data;Hash function;Computer data;1;Computer data;2
Category Match;0.1111111111111111;Data;Hash function;Information retrieval;1;Information retrieval;2
Category Match;0.1111111111111111;Cryptography;Hash function;Applied mathematics;1;Applied mathematics;2
Category Match;0.1111111111111111;Cryptography;Hash function;Applied mathematics;1;Applied mathematics;2
Category Match;0.4444444444444444;Cryptography;Hash function;Telecommunications;2;Telecommunications;2
Category Match;0.4444444444444444;Cryptography;Hash function;Telecommunications engineering;2;Telecommunications engineering;2
Category Match;0.2222222222222222;Cryptography;Hash function;Formal sciences;0;Formal sciences;2
Category Match;0.2222222222222222;Cryptography;Hash function;Applied mathematics;0;Applied mathematics;2
Category Match;0.2222222222222222;Cryptography;Hash function;Applied mathematics;0;Applied mathematics;2
Category Match;0.3333333333333333;Hash table;Hash function;Hashing;0;Hashing;1
Category Match;0.1111111111111111;Hash table;Hash function;Search algorithms;1;Search algorithms;2
Category Match;0.8888888888888888;Hash table;Hash function;Search algorithms;1;Search algorithms;0
Category Match;0.7777777777777778;Hash table;Hash function;Algorithms;2;Algorithms;1
Category Match;0.4444444444444444;Hash table;Hash function;Algorithms;2;Algorithms;2
Category Match;0.7777777777777778;Hash table;Hash function;Algorithms;2;Algorithms;1
Category Match;0.7777777777777778;Hash table;Hash function;Information retrieval techniques;2;Information retrieval techniques;1
Category Match;0.2222222222222222;Hash table;Hash function;Search algorithms;0;Search algorithms;2
Category Match;0.6666666666666666;Hash table;Hash function;Search algorithms;0;Search algorithms;0
Category Match;0.5555555555555556;Hash table;Hash function;Algorithms;1;Algorithms;1
Category Match;0.1111111111111111;Hash table;Hash function;Algorithms;1;Algorithms;2
Category Match;0.5555555555555556;Hash table;Hash function;Algorithms;1;Algorithms;1
Category Match;0.4444444444444444;Hash table;Hash function;Algorithms and data structures;2;Algorithms and data structures;2
Category Match;0.4444444444444444;Hash table;Hash function;Algorithms and data structures;2;Algorithms and data structures;2
Category Match;0.4444444444444444;Hash table;Hash function;Computer programming;2;Computer programming;2
Category Match;0.4444444444444444;Hash table;Hash function;Computer programming;2;Computer programming;2
Category Match;0.4444444444444444;Hash table;Hash function;Mathematical concepts;2;Mathematical concepts;2
Category Match;0.4444444444444444;Hash table;Hash function;Mathematical concepts;2;Mathematical concepts;2
