Category Match;1.0;Support vector machine;Supervised learning;Machine learning;2;Machine learning;0
Category Match;1.0;Artificial neural network;Supervised learning;Machine learning;2;Machine learning;0
Category Match;1.0;Decision tree;Supervised learning;Machine learning;2;Machine learning;0
Category Match;0.8888888888888888;Locality-sensitive hashing;Supervised learning;Machine learning;1;Machine learning;0
Category Match;0.6666666666666666;Outline of machine learning;Supervised learning;Machine learning;0;Machine learning;0
Category Match;0.8888888888888888;Naive Bayes classifier;Supervised learning;Machine learning;1;Machine learning;0
Category Match;0.4444444444444444;Data analysis;Supervised learning;Formal sciences;2;Formal sciences;2
Category Match;0.4444444444444444;Text corpus;Supervised learning;Areas of computer science;2;Areas of computer science;2
Category Match;0.4444444444444444;Algorithm;Supervised learning;Cognition;2;Cognition;2
Category Match;0.8888888888888888;Linear discriminant analysis;Supervised learning;Machine learning;1;Machine learning;0
Category Match;1.0;Genetic algorithm;Supervised learning;Machine learning;2;Machine learning;0
Category Match;0.8888888888888888;Unsupervised learning;Supervised learning;Machine learning;1;Machine learning;0
Category Match;0.6666666666666666;Machine learning;Supervised learning;Machine learning;0;Machine learning;0
Category Match;0.4444444444444444;Linear regression;Supervised learning;Formal sciences;2;Formal sciences;2
Category Match;1.0;Genetic algorithm;Supervised learning;Machine learning;2;Machine learning;0
Category Match;0.4444444444444444;Quantum computing;Supervised learning;Cognition;2;Cognition;2
Category Match;0.8888888888888888;Linear discriminant analysis;Supervised learning;Machine learning;1;Machine learning;0
Category Match;0.6666666666666666;Machine learning;Supervised learning;Machine learning;0;Machine learning;0
Category Match;0.6666666666666666;Machine learning;Supervised learning;Machine learning;0;Machine learning;0
Category Match;0.4444444444444444;Basis function;Supervised learning;Areas of computer science;2;Areas of computer science;2
Category Match;0.8888888888888888;Novelty detection;Supervised learning;Machine learning;1;Machine learning;0
Category Match;0.8888888888888888;Gramian matrix;Supervised learning;Machine learning;1;Machine learning;0
Category Match;0.4444444444444444;Frame (networking);Supervised learning;Formal sciences;2;Formal sciences;2
Category Match;0.4444444444444444;Estimation;Supervised learning;Formal sciences;2;Formal sciences;2
Category Match;0.4444444444444444;Table (information);Supervised learning;Cognitive science;2;Cognitive science;2
Category Match;0.1111111111111111;Knowledge sharing;Supervised learning;Cognition;1;Cognition;2
Category Match;0.8888888888888888;Unsupervised learning;Supervised learning;Machine learning;1;Machine learning;0
Category Match;0.4444444444444444;Quantum information;Supervised learning;Formal sciences;2;Formal sciences;2
Category Match;0.8888888888888888;Dimensionality reduction;Supervised learning;Machine learning;1;Machine learning;0
