27;Bob_Jenkins;More_recently_presented;a_hashing_function;0.807
27;a_complex_mixing_operation;using_12_bytes_at;a_time;0.758
27;12_bytes;be_using_at;a_time;0.707
28;the_bytes_of_the_key;have_by;design;0.569
29;the_hash_value;is_truncated_to;the_table_size;0.914
29;the_hash_function;Thus_suffers;little_or_no_information_loss;0.678
30;function;was_far_greater_than;the_original_HashPJW;0.771
41;functions;are_a_collection_of_hash_functions_for;multi_byte_keys_designed_by_Bob_Jenkins;0.939
41;functions;are_a_collection_of;hash_functions;0.936
41;multi_byte_keys;be_designed_by;Bob_Jenkins;0.673
42;The_first_one;was_formally_published_in;1997;0.919
52;you;be_a_new_hash_function_for;hash_table_lookup;0.772
53;I;also_give_you;a_way_to_verify_that_it_is_more_thorough;0.685
53;it;is;thorough;0.48
54;I;have;three_complaints;0.704
56;the_result_size;be_Increasing_by;one_bit;0.752
57;the_result_size;be_increasing_by;one_bit;0.622
57;you;use;a_hash_table_that_grows_by_increasing_the_result_size_by_one_bit;0.23
58;your_algorithm;has;a_sliding_pointer_for_which_buckets_have_been_split;0.183
60;that_widely_separated_things;can_cancel_out_as_easily_as_nearby_things;each_other;0.591
61;the_lowest_7_bits_of_the_state;are_never_affected_by;the_8th_bit_of_all_the_input_bytes;0.937
61;Third;are_never_affected_by;the_8th_bit_of_all_the_input_bytes;0.796
61;multiplication;only_affects;higher_bits;0.612
62;Algorithm_Alley;explores;the_design_and_implementation_of_algorithms;0.846
63;I;ll_present;useful_algorithms;0.648
64;The_algorithms;will_cover_more;a_variety_of_areas___computation;0.576
64;The_algorithms;will_cover_a_variety_of_areas_computation_graphics_databases;networking_artificial_intelligence_and_more;0.473
64;databases;be_a_variety_of;areas___computation;0.448
64;graphics;be_a_variety_of;areas___computation;0.448
64;The_algorithms;will_cover_networking_artificial_intelligence_and_more_and_be_relevant_to_many_more_applications;a_variety_of_areas___computation;0.441
66;They;are_useful_in;a_variety_of_applications;0.884
66;the_search;is;unsuccessful;0.115
67;you;might_want_to_check;someone_s_credit_rating_or_passport_number;0.742
67;you;to_check;someone_s_credit_rating_or_passport_number;0.655
67;you;might_want_for;example;0.359
68;it;doesn;t;0.621
69;you;will_find;a_chapter;0.874
69;you;Open_will;any_book;0.727
71;you;ll_find_that;the_bulk_of_the_material;0.885
71;you;ll_find_after;a_short_introduction;0.747
76;The_BDZ_algorithm;was_designed_by;Fabiano_C.;0.907
78;It;is;a_simple_efficient_near_optimal_space_and_practical_algorithm_to_generate_a_family_of_PHFs_and_MPHFs;0.712
79;It;is_also_referred_as;BPZ_algorithm;0.864
79;It;is_also_referred_because;the_work_presented_by_Botelho_Pagh_and_Ziviani_in;0.858
79;the_work;be_presented_by;Botelho_Pagh_and_Ziviani;0.724
81;it;is_also_referred_as;RAM_algorithm;0.818
81;it;is_suitable_for;key_sets_that_can_be_handled_in_internal_memory;0.539
81;it;is_also_referred_in;dissertation;0.467
81;it;is;suitable;0.446
