4;Different_types;have_emerged_since;that_time;0.831
5;the_data;can_be_reconstructed_in;one_of_the_earliest_and_most_common_types;0.81
6;six_drives_nodes_or_geographic_locations;could_be_lost_would_in;EC_10_16;0.665
6;the_original_file;could_would_still_be;recoverable;0.618
6;six_drives_nodes_or_geographic_locations;could_be_lost_would_for;example;0.371
20;Professor_Miller;does_how_to_use_it_in_storage_systems;research;0.712
20;it;to_be_use_in;storage_systems;0.601
21;Miller;is_a_part_time_employee_at;Pure_Storage_Inc.;0.848
21;Miller;is_a_part_time_employee_in;addition;0.767
21;Miller;is;a_part_time_employee;0.753
23;Erasure_coding;is_not_the_primary_focus_of;his_work;0.918
23;no_erasure;coding_beyond;combinations_of_RAID_5;0.748
23;Erasure_coding;is;not_the_primary_focus_of_his_work_at_the_company_and_Pure_Storage;0.667
48;RAID_or_Redundant_Array_of_Independent_Disks;is_a_familiar_concept_to;IT;0.774
48;RAID_or_Redundant_Array_of_Independent_Disks;is;a_familiar_concept;0.609
49;It;s;a_way_to_spread_data_over_a_set_of_drives;0.768
49;data;to_be_spread_over;a_set_of_drives_to_prevent_the_loss_of_a_drive;0.756
50;RAID;falls_into;two_categories;0.866
51;a_complete_mirror_image_of_the_data;is_kept_on;a_second_drive_or_parity_blocks;0.863
