1;signal_processing
1;window_function
1;apodization_function
1;function
1;function
1;interval
2;instance
2;function
2;interval
2;window
2;shape
2;representation
3;function
3;waveform_data_sequence
3;window_function
3;product
3;interval
3;part
3;view
3;window
4;applications
4;window_functions
4;bell
4;curves
5;Rectangle_triangle
5;functions
6;definition
6;window_functions
6;interval
6;product
6;window
6;argument
6;function
9;Applications
9;window_functions
9;analysis_modification_resynthesis
9;design
9;impulse_response_filters
9;beamforming
9;antenna_design
10;Fourier
10;function_cos_t
10;frequency
11;functions
11;waveforms
11;form
12;content
12;time_period
13;case
13;Fourier
13;intervals
13;waveform
14;product
14;waveform
14;window_function
15;window
15;estimate
15;method
16;Windowing
16;waveform
16;cos_t
16;Fourier
16;values
16;leakage
16;frequencies
17;leakage
17;frequencies
18;waveform
18;analysis
18;sinusoids
18;frequencies_leakage
18;ability
19;frequencies
19;component
19;leakage
19;component
19;presence
20;frequencies
20;leakage
20;sinusoids
20;strength
21;window
21;resolution_characteristics
21;sinusoids
21;strength
21;choice
21;sinusoids
21;amplitudes
22;range
23;extreme
23;range
23;windows
23;resolution
23;sensitivity
23;ability
23;sinusoids
23;presence
23;noise
24;noise
24;response
24;range_windows
24;resolution_windows
25;range_windows
25;wideband_applications
25;spectrum
25;components
25;amplitudes
26;extremes
26;windows
26;Hann
27;narrowband_applications
27;spectrum
27;telephone_channel
28;summary
28;analysis
28;trade
28;strength_components
28;frequencies
28;strength_components
28;frequencies
29;trade
29;window_function
30;input_waveform
30;time
30;analysis
30;window_function
30;Fourier
30;DFT
31;DFT
31;sampling
31;time_Fourier
31;DTFT_spectrum
32;Figure
32;portion
32;DTFT
32;sinusoid
33;frequency
33;sinusoid
33;axis
34;Everything
34;leakage
34;use
34;presentation
35;unit
35;frequency
35;DFT_bins
35;integer_values
35;frequency_axis
35;frequencies
35;DFT
36;figure
36;case
36;frequency
36;DFT_sample
36;maximum_value
36;spectrum
36;sample
37;maximum_value
37;amount
37;bin
37;measurement_error
37;scalloping_loss
37;shape
37;peak
38;frequency
38;note
38;test_signal
38;frequency
38;DFT_bin
38;choices
38;sampling_rate
38;window_length
38;integer_number
38;cycles
38;window
39;concepts
39;resolution
39;range
39;user
40;leakage
41;bandwidth_B
42;DTFT
42;shape
42;height
42;maximum
42;width_B
43;leakage
43;bandwidth
44;noise
44;bandwidth
44;noise_bandwidth
44;power
44;DFT_bin
44;input_signal
44;noise_component
44;noise
45;graph
45;power_spectrum
45;time
45;noise_floor
45;effect
46;height
46;noise_floor
46;B
47;window_functions
47;noise_floors
48;signal_processing_operations
48;aspect
48;quality
48;signal
48;differences
48;signal
48;influences
49;signal
49;sinusoid
49;noise
49;analysis
49;signal
49;noise_components
49;signal
49;presence
49;characteristics
49;amplitude
49;frequency
50;signal
50;noise_ratio_SNR
50;noise
50;s_energy
50;frequency
51;Processing_gain
51;term
51;SNR_improvement
52;processing_gain
52;analysis
52;window_function
52;noise_bandwidth_B
52;scalloping_loss
53;effects
53;windows
53;scalloping
54;figure
54;effects
54;window_functions
54;data
54;strength_sinusoids
54;noise
55;frequencies
55;sinusoids
55;encounters
55;scalloping
55;encounters
55;scalloping
56;sinusoids
56;SNR_loss
56;Hann_window
56;Blackman_Harris_window
57;deterrent
57;range_windows
57;range_applications
58;Windows
58;design
58;filters
58;impulse_response
58;duration
58;sinc_function
58;impulse_response_FIR_filter_design
59;window_method
60;Window_functions
60;field
60;analysis
60;set
60;data
60;range
60;point
60;weighting_factor
60;effect
60;points
60;portion
60;curve
60;fit
61;field
61;analysis
61;curve
61;kernel
62;signal
62;analysis
62;impulse
62;shock_response
62;sine_burst
62;chirp_burst
62;noise_burst
62;energy
62;time_distribution
62;window
63;instance
63;energy
63;beginning
63;window
63;energy
63;signal
63;noise_ratio
64;One
64;content
64;note
64;instrument
64;distortion
64;amplifier
64;frequency
65;Figure
65;leakage
65;set
65;frequencies
65;DFT
66;nulls
66;crossings
66;scale
67;property
67;window
67;signal_frequency
68;Window_functions
68;filter_design
68;sequences
68;length
68;maximum
68;center
69;Windows
69;DFT_FFT_usage
69;analysis
69;time_frequency
69;length_sequences
69;coefficient
69;length
69;window
70;DFT
71;window
71;MATLAB_function_hann
71;instance
72;formula
72;section_Hann_window
72;window_length_N
72;coefficient
72;sequence
73;N
73;formula
73;hann
74;DFT
74;N_length_DFT
74;window
74;components
74;n
74;n_N
74;samples
74;samples
74;N
74;contributions
75;i._e.
75;k_n_N
75;k_N_n_N
75;cos
75;k_n_N_displaystyle
75;i2_pi_kn_N
75;i2_pi_k_N_n_N
75;cos
75;pi_kn_N
76;DFT
76;N
76;input
76;DFT
76;window
76;inverse
76;origin
76;indicator
76;frequency_domain_representation
77;section_Cosine_windows
77;example
77;characteristic
78;window_function
78;end_points
78;end_points
78;effect
78;DTFT
78;leakage
79;function
