1;a_window_function;0.823;0.0;2.0794415416798357;2.9024415416798357
1;an_apodization_function_or_tapering_function;0.752;0.0;2.0794415416798357;2.831441541679836
1;a_mathematical_function_that_is_zero;0.444;0.0;2.0794415416798357;2.5234415416798357
1;signal_processing;0.444;0.0;2.0794415416798357;2.5234415416798357
2;the_shape_of_its_graphical_representation;0.657;0.0;2.0794415416798357;2.7364415416798358
2;a_rectangular_window;0.768;0.0;2.0794415416798357;2.847441541679836
3;another_function_or_waveform_data_sequence;0.894;0.0;2.0794415416798357;2.973441541679836
3;a_window_function_the_product_is_also_zero;0.894;0.0;2.0794415416798357;2.973441541679836
3;they;0.834;0.0;2.0794415416798357;2.913441541679836
3;the_view;0.834;0.0;2.0794415416798357;2.913441541679836
3;they;0.815;0.0;2.0794415416798357;2.8944415416798357
3;the_window;0.815;0.0;2.0794415416798357;2.8944415416798357
3;the_product;0.769;0.0;2.0794415416798357;2.848441541679836
3;zero_valued_outside_the_interval;0.769;0.0;2.0794415416798357;2.848441541679836
3;zero;0.752;0.0;2.0794415416798357;2.831441541679836
3;the_interval;0.752;0.0;2.0794415416798357;2.831441541679836
4;typical_applications_the_window_functions_used_are_non_negative_smooth_bell;0.722;0.0;2.0794415416798357;2.8014415416798357
4;curves;0.722;0.0;2.0794415416798357;2.8014415416798357
6;the_function;0.775;0.0;2.0794415416798357;2.8544415416798357
6;zero;0.775;0.0;2.0794415416798357;2.8544415416798357
6;the_product_of_the_window;0.751;0.0;2.0794415416798357;2.8304415416798356
6;its_argument;0.751;0.0;2.0794415416798357;2.8304415416798356
6;them;0.365;0.0;2.0794415416798357;2.4444415416798355
6;zero;0.365;0.0;2.0794415416798357;2.4444415416798355
9;spectral_analysis_modification;0.789;0.0;2.0794415416798357;2.868441541679836
9;the_design_of_finite_impulse_response_filters;0.789;0.0;2.0794415416798357;2.868441541679836
10;The_Fourier;0.829;0.0;2.0794415416798357;2.908441541679836
10;the_function_cos_t;0.829;0.0;2.0794415416798357;2.908441541679836
11;many_other_functions_and_waveforms;0.773;0.0;2.0794415416798357;2.852441541679836
11;convenient_closed_form_transforms;0.773;0.0;2.0794415416798357;2.852441541679836
12;one;0.921;0.0;2.0794415416798357;3.0004415416798356
12;a_certain_time_period;0.921;0.0;2.0794415416798357;3.0004415416798356
12;one;0.876;0.0;2.0794415416798357;2.9554415416798356
12;their_spectral_content;0.876;0.0;2.0794415416798357;2.9554415416798356
13;either_case;0.504;0.0;2.0794415416798357;2.5834415416798358
15;Any_window;0.853;0.0;2.0794415416798357;2.932441541679836
15;the_spectral_estimate_computed_by_this_method;0.853;0.0;2.0794415416798357;2.932441541679836
15;the_spectral_estimate;0.793;0.0;2.0794415416798357;2.872441541679836
15;this_method;0.793;0.0;2.0794415416798357;2.872441541679836
16;its_Fourier;0.884;0.0;2.0794415416798357;2.9634415416798356
16;non_zero_values_commonly_called_spectral_leakage_at_frequencies_other_than;0.884;0.0;2.0794415416798357;2.9634415416798356
16;non_zero_values;0.817;0.0;2.0794415416798357;2.8964415416798355
16;frequencies_other;0.817;0.0;2.0794415416798357;2.8964415416798355
18;two_sinusoids_of_different_frequencies_leakage;0.834;0.0;2.0794415416798357;2.913441541679836
18;the_ability_to_distinguish_them_spectrally;0.834;0.0;2.0794415416798357;2.913441541679836
20;the_sinusoids;0.693;0.0;2.0794415416798357;2.772441541679836
20;equal_strength;0.693;0.0;2.0794415416798357;2.772441541679836
21;it;0.899;0.0;2.0794415416798357;2.9784415416798358
21;sinusoids_of_disparate_amplitudes;0.899;0.0;2.0794415416798357;2.9784415416798358
21;excellent_resolution_characteristics;0.768;0.0;2.0794415416798357;2.847441541679836
21;it;0.632;0.0;2.0794415416798357;2.711441541679836
21;a_poor_choice;0.632;0.0;2.0794415416798357;2.711441541679836
22;This_characteristic;0.919;0.0;2.0794415416798357;2.998441541679836
22;low_dynamic_range;0.919;0.0;2.0794415416798357;2.998441541679836
23;weak_sinusoids;0.772;0.0;2.0794415416798357;2.8514415416798355
23;the_presence_of_additive_random_noise;0.772;0.0;2.0794415416798357;2.8514415416798355
23;the_windows;0.948;0.0;2.0794415416798357;3.0274415416798357
23;the_other_extreme_of_dynamic_range;0.647;0.0;2.0794415416798357;2.7264415416798355
24;the_noise;0.801;0.0;2.0794415416798357;2.880441541679836
24;high_dynamic_range_windows;0.931;0.0;2.0794415416798357;3.010441541679836
24;a_stronger_response;0.711;0.0;2.0794415416798357;2.7904415416798356
25;wideband_applications_where_the_spectrum_being_analyzed_is_expected_to_contain_many_different_components_of_various_amplitudes;0.931;0.0;2.0794415416798357;3.010441541679836
25;the_spectrum_being_analyzed;0.797;0.0;2.0794415416798357;2.876441541679836
25;many_different_components_of_various_amplitudes;0.797;0.0;2.0794415416798357;2.876441541679836
25;wideband_applications;0.549;0.0;2.0794415416798357;2.6284415416798357
25;different;0.41;0.0;2.0794415416798357;2.489441541679836
25;various_amplitudes;0.41;0.0;2.0794415416798357;2.489441541679836
25;many;0.41;0.0;2.0794415416798357;2.489441541679836
27;They;0.926;0.0;2.0794415416798357;3.005441541679836
27;narrowband_applications;0.926;0.0;2.0794415416798357;3.005441541679836
28;disparate_strength_components;0.674;0.0;2.0794415416798357;2.7534415416798357
28;dissimilar_frequencies;0.674;0.0;2.0794415416798357;2.7534415416798357
28;comparable_strength_components;0.622;0.0;2.0794415416798357;2.7014415416798356
28;similar_frequencies;0.622;0.0;2.0794415416798357;2.7014415416798356
30;the_input_waveform;0.782;0.0;2.0794415416798357;2.8614415416798358
30;time_sampled_instead_of_continuous_the_analysis_is_usually_done_by_applying_a_window_function_and_then_a_discrete_Fourier_transform_DFT;0.782;0.0;2.0794415416798357;2.8614415416798358
30;a_discrete_Fourier;0.742;0.0;2.0794415416798357;2.8214415416798357
30;DFT;0.742;0.0;2.0794415416798357;2.8214415416798357
31;Fourier;0.789;0.0;2.0794415416798357;2.868441541679836
31;DTFT_spectrum;0.789;0.0;2.0794415416798357;2.868441541679836
31;the_DFT;0.688;0.0;2.0794415416798357;2.767441541679836
31;a_sparse_sampling_of_the_actual_discrete_time;0.611;0.0;2.0794415416798357;2.690441541679836
32;Figure_1;0.812;0.0;2.0794415416798357;2.8914415416798356
32;a_portion_of_the_DTFT;0.812;0.0;2.0794415416798357;2.8914415416798356
33;The_actual_frequency_of_the_sinusoid;0.928;0.0;2.0794415416798357;3.0074415416798357
33;0;0.928;0.0;2.0794415416798357;3.0074415416798357
33;the_horizontal_axis;0.898;0.0;2.0794415416798357;2.977441541679836
34;leakage;0.842;0.0;2.0794415416798357;2.921441541679836
34;the_use_of_a_logarithmic_presentation;0.842;0.0;2.0794415416798357;2.921441541679836
34;Everything_else;0.792;0.0;2.0794415416798357;2.871441541679836
34;leakage_exaggerated_by_the_use_of_a_logarithmic_presentation;0.792;0.0;2.0794415416798357;2.871441541679836
35;the_frequencies;0.688;0.0;2.0794415416798357;2.767441541679836
35;The_unit_of_frequency;0.648;0.0;2.0794415416798357;2.727441541679836
35;DFT_bins;0.648;0.0;2.0794415416798357;2.727441541679836
35;the_frequencies_sampled_by_the_DFT.;0.625;0.0;2.0794415416798357;2.7044415416798357
35;the_frequency_axis_correspond;0.608;0.0;2.0794415416798357;2.687441541679836
35;frequency;0.551;0.0;2.0794415416798357;2.630441541679836
