1;a_system_of_data_manipulation_rules;is_said_in;computability_theory;0.696
2;The_concept;is_named_after;English_mathematician_and_computer_scientist_Alan_Turing;0.914
3;A_classic_example;is;lambda_calculus;0.716
8;them;be_adds_by;a_program_that_takes_10_numbers;0.54
10;your_programming_language;can_t_do_then;the_same_addition;0.668
10;it;s;Turing_machine_incomplete;0.554
11;any_program;can_be_run_on;the_other_hand;0.473
11;it;can_run;any_program;0.118
11;it;can_run_any_program_like_the_universal_turing_machine_can_run_then_it_s_Turing_complete_on;the_other_hand;0.01
12;An_example_of_a_Turing_complete_system;is;lambda_calculus_that_was_developed_by_Alonzo_Church;0.752
12;lambda_calculus_that_was_developed_by_Alonzo_Church;be_An_example_of;a_Turing_complete_system;0.476
14;Many;be_procedural_programming_languages_including;C_and_Pascal;0.417
14;procedural;be_programming_languages_including;C_and_Pascal;0.403
15;object_oriented;be_programming_languages_as;Java_and_C;0.348
15;Most;be_object_oriented_programming_languages_as;Java_and_C;0.149
17;Many_finite_automata_systems;be_Game_of;Life;0.616
17;Game_of_Life;be_Many_finite_automata_systems_as;Conway;0.405
20;Java;Is;a_pure_object_oriented_programming_language;0.829
23;Python;can_do;many_things;0.748
24;PHP;Is;a_badly_designed_programming_language;0.683
26;a_scripting_language;would_be_made;non_Turing_complete;0.606
33;big_a_deal;is;it;0.661
36;C;was_written_in;what_language;0.591
37;you;do_formally_prove_Turing;completeness_programming_language;0.635
40;Java;Is;a_pure_object_oriented_programming_language;0.829
43;This_page;was_last_at;16_24;0.794
43;This_page;was;last;0.665
44;Content;is_available_under;CC0_public_domain_dedication;0.832
44;Content;is;available;0.746
47;A_programming_language;is_said;Turing_complete;0.736
47;it;can_perform;any_calculation_that_a_universal_Turing_machine_can;0.647
47;it;is_in;the_same_computational_class;0.14
47;it;is_as;a_Turing_machine;0.079
48;a_Turing_machine;because_is_the_embodiment_of;the_intuitive_notion_of_an_algorithm;0.904
48;a_Turing_machine;because_is;the_embodiment_of_the_intuitive_notion_of_an_algorithm;0.692
48;a_Turing_machine;because_is_the_embodiment_of_the_intuitive_notion_of_an_algorithm_under;the_Church_Turing_thesis;0.512
51;restricted;set_of;computations;0.472
52;A_finite_state_automaton;can_be_constructed_for;example;0.649
53;such_an_evaluation;could_be_stored_in;a_million_cell_lookup_table;0.914
53;such_an_evaluation;could_be_stored_in;fact;0.518
