19;multiplication;Can_be_generated_by;addition;0.655
21;polynomial_of_degree_zero;is;a_horizontal_straight_line_Linear_function;0.716
21;a_horizontal_straight_line_Linear_function;be_polynomial_of;degree_zero;0.492
22;graph;is;a_straight_line;0.515
24;graph;is;a_parabola;0.515
35;nth;root;Square_root;0.595
36;whose_square;is;given_one;0.691
38;whose_cube;is;given_one;0.691
43;the_graphs;be_produces_by;its_own_type_of_function;0.564
44;you;can_get;an_idea_what_a_graph_might_look_like;0.796
46;Different_types_of_graphs;depend_on;the_type_of_function_that_is_graphed;0.864
