19;Can_be_generated_by;0.7071067811865475
21;is;0.0
21;be_polynomial_of;0.0
22;is;0.0
24;is;0.0
35;root;0.0
36;is;0.0
38;is;0.0
44;ll_also_get;0.7071067811865475
44;ll_be_also_get_as;0.7071067811865475
44;ll_also_get_unlimited_access_to_over_55_000_lessons_in_math_English_science_history_as;0.7071067811865475
44;be_55_000_lessons_in;0.0
44;be_55_000_lessons_in;0.0
47;to_add_to_be;0.0
49;has_taught_math_at;0.0
49;has_taught;0.0
49;be_degree_in;0.0
51;be_produces_by;0.7071067811865475
52;can_get;0.7071067811865475
54;are_produced_by;0.7071067811865475
55;have;0.0
55;have_variables_to;0.0
55;have;0.0
56;always_graph_into;0.0
58;is;0.0
59;are_produced_by;0.7071067811865475
59;are_produced_with;0.0
60;can_be;1.0
62;be_based_on;1.0
62;is;0.0
63;will_have;1.0
63;going_in;0.0
64;is;0.0
65;will_have;1.0
65;is;0.0
66;will_avoid;1.0
66;will_be_cause_by;1.0
67;goes_up_then_at;0.0
67;goes_up_then_at;0.0
67;starts_curving_towards;0.0
67;is;0.0
67;is;0.0
68;is;0.0
69;be_graph_into;0.0
70;determine;0.0
70;determine;0.0
74;are_a_more_general_function_than;0.0
74;allow_for;0.0
75;produce_more_interesting_graphs_with;0.0
75;produce;0.0
76;tells;0.0
77;are_from;0.0
77;are_the_division_of;0.0
78;will_see;1.0
78;be_the_graph_split_into;0.0
79;are_division_by;0.7071067811865475
80;are_is;0.0
80;are_is;0.0
93;will_see;1.0
94;rises_to;0.0
95;drops_to;0.0
96;involve;0.0
97;are_similar_to;0.0
98;use;0.0
99;shows_up_as;0.0
100;depend_on;1.0
103;might_see;0.0
103;be_other_types_of;0.0
104;continue_learning;0.0
105;have_learned_in;0.0
106;should_be;0.0
106;to_identify;0.0
106;have_finished;0.0
107;must_be;0.0
111;to_earn_credit_by;0.7071067811865475
111;to_earn;0.0
111;to_be_earn_by;0.7071067811865475
111;have_over;0.0
112;can_save;0.7071067811865475
112;can_save_thousands_off;0.7071067811865475
112;can_be_save_off;0.7071067811865475
113;can_earn_regardless_of_age_education_level;0.7071067811865475
116;find;0.0
116;has;0.0
116;be_area_of;0.0
117;need_to_find;0.0
120;295;0.0
122;is;0.0
125;have_helped;0.0
126;learned_in;0.0
128;earned;0.0
128;aced;0.0
131;engage;0.0
132;have_changed;0.0
132;teach;0.0
132;teach_The_videos_on;0.0
142;are_the_property_of;0.0
145;Find;0.0
145;Find_Courses_by_Subject_Science_Math_Business_Psychology_History_English_Social_Science_Humanities_Spanish_ACT_SAT_Test_Prep_Teacher_Certification_Professional_Development_By_Education_Level_College_High_School_Middle_School_Explore_over;0.7071067811865475
147;Find_Degrees_by;0.7071067811865475
147;Search;0.0
147;Find;0.0
249;Is_Ever;0.0
250;Choose;0.0
259;Must_Do_in;0.0
260;Planting;0.0
309;Help;0.0
321;_of;0.0
322;be_Regents_of;0.0
322;be_Regents_for;0.0
330;to_Write;0.0
331;_Writing_Polynomial_Equations_with;0.0
331;be_Writing_with;0.0
331;_Writing;0.0
333;_;0.0
352;to_be_Find_for;0.0
356;Can_Do;0.7071067811865475
356;be_Descriptors_for;0.0
367;s;0.0
371;_;0.0
400;See;0.0
402;See;0.0
436;quizzes;0.0
