25;Several_different_formats;are_used_has_in;the_literature;0.876
25;no_single_format;has_achieved;widespread_acceptance;0.759
27;The_headings_which_follow;are_taken_from;Pattern_Oriented_Software_Architecture;0.907
34;different_headings;to_describe;them;0.103
38;the_intended_goals_and_objectives;to_be_reached_within;the_context_and_forces_described_below;0.787
38;the_pattern;be_applying_;the_intended_goals_and_objectives_to_be_reached_within_the_context_and_forces_described_below;0.684
40;the_pattern;is_applicable_;a_description_of_the_initial_state;0.802
40;the_pattern;is;applicable;0.735
42;they;interact_conflict_with;each_other_and_with_the_intended_goals_and_objectives;0.907
42;they;interact;conflict;0.846
42;conflict;be_interact_with;each_other_and_with_the_intended_goals_and_objectives;0.83
42;they;be_A_description_of;the_relevant_forces_and_constraints;0.748
43;The_description;should_clarify;the_intricacies_of_the_problem;0.799
45;many;be_ways_to;the_qualities;0.292
47;evolvability;be_space_utilization_Scalability_Extensibility_of;construction_Ease;0.415
47;evolvability;be_space_utilization_Scalability_Extensibility_evolvability_maintainability_Modularity_independence_reusability_openness_composability_portability_Completeness_and_correctness_Ease_of_construction_Ease_of;use;0.257
51;the_solution;be_static_structure_;the_people_and_computing_actors)[attrib=The_description_should_identify;0.661
52;The_description;may_include;guidelines;0.808
58;It;may_also_indicate;other_patterns_that_may_be_applicable_in_the_new_context;0.783
59;A_pattern;may_be;one_step;0.788
60;Any_such_other_patterns;will_be_described_in;detail;0.929
60;Any_such_other_patterns;will_be_described_under;Related_Patterns;0.892
65;it;resolves;the_forces;0.756
65;it;resolves_the_forces_to_achieve;the_desired_goals_and_objectives;0.678
66;The_Solution_element_of_a_pattern;describes;the_external_structure_and_behavior_of_the_solution;0.833
67;the_Rationale;provides_insight_into;its_internal_workings;0.808
67;the_Rationale;provides;insight;0.797
70;this_one_or_alternative_patterns;describe_a_different_solution_to;the_same_problem;0.69
70;the_initial_context_of_this_one_or_successor_patterns;be_whose_initial_contexts_correspond_to;the_resulting_context_of_this_one_or_alternative_patterns;0.568
72;a_proven_solution;does_indeed_describe_to;a_recurring_problem;0.816
72;the_pattern;does_indeed_describe_a_proven_solution_to;a_recurring_problem;0.799
72;the_pattern;does_indeed_describe;a_proven_solution;0.758
73;Uses;can_also_serve_as;Examples;0.875
75;This_chapter;discusses;high_level_patterns_and_principles_commonly_used_for_applications_today;0.853
75;high_level_patterns_and_principles;be_commonly_used_in;today;0.778
75;high_level_patterns_and_principles;be_commonly_used_for;applications;0.752
77;you;will_find;an_overview_key_principles_major_benefits_and_information_that_will_help_you_choose_the_appropriate_architectural_styles_for_your_application;0.853
77;you;choose;the_appropriate_architectural_styles;0.846
77;you;will_find_key_principles_for;each_style;0.581
77;you;will_find_major_benefits_for;each_style;0.581
77;an_overview_key_principles_major_benefits_and_information_that_will_help_you_choose_the_appropriate_architectural_styles_for_your_application;will_be_find_for;each_style;0.57
77;you;will_find_information_for;each_style;0.411
77;you;will_find_an_overview_key_principles_major_benefits_and_information_that_will_help_you_choose_the_appropriate_architectural_styles_for_your_application_for;each_style;0.406
77;appropriate;be_architectural_styles_for;your_application;0.29
77;architectural;be_styles_for;your_application;0.29
78;the_styles;describe;different_aspects_of_applications;0.729
78;It;is;important;0.646
79;others;describe;communication_factors;0.756
79;some_architectural_styles;describe;deployment_patterns;0.711
79;others;describe;structure_and_design_issues)[enabler=example_some_architectural_styles_describe_deployment_patterns;0.546
79;some_architectural_styles;describe_deployment_patterns_for;example;0.269
80;a_typical_application;Therefore_will_usually_use_a_combination_of;than_one_of_the_styles;0.833
80;a_combination;Therefore_will_be_usually_use_of;than_one_of_the_styles;0.818
80;a_typical_application;Therefore_will_usually_use;a_combination;0.756
80;the_styles;be_described_in;this_chapter;0.705
