Category Match;1.0;universal hashing;hash function;Error detection and correction;2;Error detection and correction;0
Category Match;1.0;one-way compression function;hash function;Error detection and correction;2;Error detection and correction;0
Category Match;0.4444444444444444;stochastic process;hash function;Computer data;2;Computer data;2
Category Match;1.0;collision attack;hash function;Error detection and correction;2;Error detection and correction;0
Category Match;0.7777777777777778;randomized algorithm;hash function;Algorithms;2;Algorithms;1
Category Match;1.0;perfect hash function;hash function;Search algorithms;2;Search algorithms;0
Category Match;0.4444444444444444;randomness;hash function;Telecommunications engineering;2;Telecommunications engineering;2
Category Match;0.4444444444444444;digital signature;hash function;Human communication;2;Human communication;2
Category Match;0.4444444444444444;encryption;hash function;Telecommunications engineering;2;Telecommunications engineering;2
Category Match;1.0;cryptographic hash function;hash function;Error detection and correction;2;Error detection and correction;0
Category Match;0.4444444444444444;type (metaphysics);hash function;Human communication;2;Human communication;2
Category Match;0.5555555555555556;computer cluster;hash function;Fault tolerance;1;Fault tolerance;1
Category Match;0.4444444444444444;data;hash function;Information;2;Information;2
Category Match;0.4444444444444444;function (mathematics);hash function;Mathematical concepts;2;Mathematical concepts;2
Category Match;0.4444444444444444;number;hash function;Encodings;2;Encodings;2
Category Match;0.4444444444444444;scientific operation;hash function;Formal sciences;2;Formal sciences;2
Category Match;0.8888888888888888;hash table;hash function;Search algorithms;1;Search algorithms;0
Category Match;0.4444444444444444;probability;hash function;Measurement;2;Measurement;2
