2;The_MD5_function;is;a_cryptographic_algorithm_that_takes_an_input_of_arbitrary_length_and_produces_a_message_digest;0.752
2;a_message_that_is_128_bits_long;be_produces_by;a_cryptographic_algorithm_that_takes_an_input_of_arbitrary_length;0.661
3;The_digest;is_sometimes_also_called;the_hash_or_fingerprint_of_the_input;0.818
3;The_digest;be_the_hash_of;the_input;0.558
4;MD5;is_used_in;many_situations_where_a_potentially_long_message_needs_to_be_processed_and_or_compared_quickly;0.868
5;The_most_common_application;is_the_creation_of;digital_signatures;0.912
5;The_most_common_application;is;the_creation_and_verification_of_digital_signatures;0.778
8;It;can_still_be_used_as;a_checksum_to_verify_data_integrity;0.899
17;The_MD5_hashing_algorithm;is;a_one_way_cryptographic_function_that_accepts_a_message_of_any_length_as_input_and_returns_as_output_a_fixed_length_digest_value;0.825
23;transforms_two_fixed_length;inputs_to;an_output_of_the_same_size;0.9
23;the_one_way_compression_function;is_denoted_by;f;0.892
23;transforms_two_fixed_length;inputs_as;one_of_the_inputs;0.857
23;the_one_way_compression_function;is_denoted_in;the_diagram;0.754
24;The_algorithm;starts_with;an_initial_value;0.823
25;The_IV;is;a_fixed_value;0.703
26;the_compression_function_f;combines_it_with;the_message_block;0.847
26;the_compression_function_f;combines;it;0.779
26;the_compression_function_f;produces;an_intermediate_result;0.683
26;the_compression_function_f;takes_the_result_so_far_for;each_message_block;0.667
26;the_compression_function_f;takes_so_far;the_result;0.646
27;The_last_block;is_padded_with;zeros;0.929
29;it;is;not_a_very_secure_hash;0.596
30;many;attacks_as;rainbow_table_attack;0.362
32;collisions;can_be_find_on;a_computer;0.739
32;collisions;can_be_find_within;seconds;0.739
35;a_collision;can_be_produce_for;two_inputs_using_off_the_shelf_computing_hardware;0.78
36;The_ability_to_find_collisions;has_been_greatly_aided_by;the_use_of_off_the_shelf_GPUs;0.937
37;16_18_million;hashes_per;second;0.766
38;An_NVIDIA_GeForce_8800_Ultra;can_calculate;than_200_million;0.625
41;The_MD_family;comprises_of;hash_functions;0.851
42;It;was_adopted_as;Internet_Standard_RFC_1321;0.875
43;It;is;a_128_bit_hash_function;0.611
45;a_user;can_compare;the_checksum_of_the_downloaded_file;0.775
45;file_servers;often_provide;a_pre_computed_MD5_checksum;0.73
45;a_user;can_compare_the_checksum_of_the_downloaded_file_to;it;0.689
45;the_checksum_of_the_downloaded_file;can_be_compare_to;it;0.631
45;file_servers;often_provide_a_pre_computed_MD5_checksum_for_the_files_for;example;0.085
46;collisions;were_found_in;MD5;0.913
46;collisions;were_found_in;2004;0.797
47;An_analytical_attack;was_reported;successful;0.717
48;This_collision_attack;resulted_in;compromised_MD5;0.87
48;it;hence_is_no_longer_recommended_for;use;0.497
49;The_MD_family;comprises_of;hash_functions;0.851
50;It;was_adopted_as;Internet_Standard_RFC_1321;0.875
51;It;is;a_128_bit_hash_function;0.611
52;it;is;a_one_way_cryptographic;0.632
58;Hashes;compile;a_stream_of_data;0.891
58;Hashes;compile_a_stream_of_data_into;a_small_digest_a_summarized_form;0.881
58;a_stream_of_data;be_compile_into;a_small_digest_a_summarized_form;0.816
58;Hashes;compile_a_stream_of_data_on;the_other_hand;0.814
58;a_stream_of_data;be_compile_on;the_other_hand;0.622
59;Reader;s;Digest)[attrib=it_think;0.731
59;it;s;a_one_way_operation;0.678
60;the_MD5_variety__;have;the_same_size)[attrib=All_hashes_of_the_same_type_shows;0.711
61;Other_hashes;have;more_bits;0.756
62;the_SHA_1_algorithm;generates;160_bits_whose_output_space_is_four_billions_times_larger_than_that_produced_by_MD5_s_128_bits;0.853
68;The_idea;is_to_take_up_a_random_data_as;an_input;0.823
68;The_idea;is_to_take_up;a_random_data;0.807
68;The_idea;to_take_up_a_random_data_as;an_input;0.791
68;a_fixed_size_hash_value;be_generate_as;the_output;0.778
68;a_random_data;to_be_take_up_as;an_input;0.658
69;The_input_data;can_be_of;any_size_or_length;0.838
