Category Match;0.6666666666666666;outline of machine learning;supervised_learning;Machine learning;0;Machine learning;0
Category Match;0.7777777777777778;data science;supervised_learning;Artificial intelligence;2;Artificial intelligence;1
Category Match;0.8888888888888888;linear discriminant analysis;supervised_learning;Machine learning;1;Machine learning;0
Category Match;0.8888888888888888;unsupervised learning;supervised_learning;Machine learning;1;Machine learning;0
Category Match;0.8888888888888888;reinforcement learning;supervised_learning;Machine learning;1;Machine learning;0
Category Match;0.6666666666666666;machine learning;supervised_learning;Machine learning;0;Machine learning;0
Category Match;0.5555555555555556;error message;supervised_learning;Artificial intelligence;1;Artificial intelligence;1
Category Match;0.4444444444444444;frame (networking);supervised_learning;Formal sciences;2;Formal sciences;2
Category Match;0.4444444444444444;data analysis;supervised_learning;Formal sciences;2;Formal sciences;2
Category Match;0.4444444444444444;text corpus;supervised_learning;Areas of computer science;2;Areas of computer science;2
Category Match;0.4444444444444444;estimation;supervised_learning;Formal sciences;2;Formal sciences;2
Category Match;0.4444444444444444;table (information);supervised_learning;Cognitive science;2;Cognitive science;2
Category Match;0.1111111111111111;knowledge sharing;supervised_learning;Cognition;1;Cognition;2
Category Match;0.7777777777777778;natural language processing;supervised_learning;Artificial intelligence;2;Artificial intelligence;1
Category Match;1.0;artificial neural network;supervised_learning;Machine learning;2;Machine learning;0
Category Match;1.0;decision tree;supervised_learning;Machine learning;2;Machine learning;0
Category Match;1.0;genetic algorithm;supervised_learning;Machine learning;2;Machine learning;0
Category Match;0.7777777777777778;computer vision;supervised_learning;Artificial intelligence;2;Artificial intelligence;1
Category Match;1.0;graphical model;supervised_learning;Machine learning;2;Machine learning;0
Category Match;0.4444444444444444;recommender system;supervised_learning;Intelligence by type;2;Intelligence by type;2
Category Match;0.4444444444444444;algorithm;supervised_learning;Cognition;2;Cognition;2
Category Match;0.6666666666666666;quantum machine learning;supervised_learning;Machine learning;0;Machine learning;0
Category Match;0.4444444444444444;conceptual model;supervised_learning;Cognition;2;Cognition;2
Category Match;0.4444444444444444;quantum computing;supervised_learning;Cognition;2;Cognition;2
