8	79	http://www.databasedev.co.uk/flatfile-vs-rdbms.html	manage_related_information	1	0.0113636364	0.6923076923	1.7036713287	0	0	may_be_attached_to	files_as					
8	82	http://www.databasedev.co.uk/flatfile-vs-rdbms.html	relational_database_engines	1	0.0113636364	0.6923076923	1.7036713287	0	0	can_be_created_in	be_not_taking_of					
8	82	http://www.databasedev.co.uk/flatfile-vs-rdbms.html	relational_design_concepts	1	0.0113636364	0.6923076923	1.7036713287	0	0	can_be_created_in	be_not_taking_of					
8	83	http://www.databasedev.co.uk/flatfile-vs-rdbms.html	relational_database_takes	1	0.0113636364	0.6923076923	1.7036713287	0	0	takes	takes_than					
8	85	http://www.databasedev.co.uk/flatfile-vs-rdbms.html	relationships_make_sense	1	0.0113636364	0.6923076923	1.7036713287	0	0	must_be	make	make	must_be_careful_with			
4	51	https://mariadb.com/kb/en/mariadb/understanding-the-hierarchical-database-model/	file_systems_work	1	0.0111111111	0.6923076923	1.7034188034	0	0	will_be_familiar_with	will_be	s				
0	97	http://ecomputernotes.com/fundamental/what-is-a-database/database-model	record_structure	0.625	0.0769230769	1	1.7019230769	0	0							
0	97	http://ecomputernotes.com/fundamental/what-is-a-database/database-model	shipments_elements	0.625	0.0769230769	1	1.7019230769	0	0							
0	97	http://ecomputernotes.com/fundamental/what-is-a-database/database-model	sample_records	0.625	0.0769230769	1	1.7019230769	0	0							
0	71	http://www.studytonight.com/dbms/database-model	logical_design	0.625	0.0714285714	1	1.6964285714	0	0	defines						
0	72	http://www.studytonight.com/dbms/database-model	model_describes	0.625	0.0714285714	1	1.6964285714	0	0	describes	be_parts_of					
0	73	http://www.studytonight.com/dbms/database-model	database_design	0.625	0.0714285714	1	1.6964285714	0	0	Historically_are_commonly_used_in						
0	74	http://www.studytonight.com/dbms/database-model	hierarchical_model	0.625	0.0714285714	1	1.6964285714	0	0							
4	43	https://www.dlsweb.rmit.edu.au/toolbox/Database/Certificate4_DB_Toolbox/content/models/hierarchical_model.htm	database_model_developed	0.9375	0.0625	0.6923076923	1.6923076923	0	0	developed_to_overcome	was					
4	44	https://www.dlsweb.rmit.edu.au/toolbox/Database/Certificate4_DB_Toolbox/content/models/hierarchical_model.htm	transaction_operations_change	0.9375	0.0625	0.6923076923	1.6923076923	0	0	were_predominantly_used_for	change_little_over	change_little_over	is	is	be_the_volume_of	
0	63	https://www.lucidchart.com/pages/database-diagram/database-models	entity_attribute_value_model	0.625	0.0666666667	1	1.6916666667	0	0							
0	65	https://www.lucidchart.com/pages/database-diagram/database-models	object_relational_model	0.625	0.0666666667	1	1.6916666667	0	0	be_combines_by						
8	60	https://www.computerhope.com/jargon/f/flatfile.htm	single_text_only_file	0.9375	0.0588235294	0.6923076923	1.6886312217	1	0	be_needed_for	is	be_contains_by	be_A_good_example_of			
0	102	https://www.techopedia.com/definition/6762/database-model	include_entities	0.625	0.0625	1	1.6875	0	0	can_include						
0	102	https://www.techopedia.com/definition/6762/database-model	data_flow	0.625	0.0625	1	1.6875	0	0	can_include						
0	103	https://www.techopedia.com/definition/6762/database-model	child_segments	0.625	0.0625	1	1.6875	0	0							
0	103	https://www.techopedia.com/definition/6762/database-model	tree_like_structure	0.625	0.0625	1	1.6875	0	0							
4	5	https://en.wikipedia.org/wiki/Hierarchical_database_model	mobile_computer_system	0.9375	0.0526315789	0.6923076923	1.6824392713	0	1	is_a_newly_designed_embedded_database_for	is					
0	80	http://www.gitta.info/DBSysConcept/en/html/DataModSchem_learningObject1.html	database_models	0.625	0.05	1	1.675	0	0	can_be_based_on						
0	80	http://www.gitta.info/DBSysConcept/en/html/DataModSchem_learningObject1.html	database_systems	0.625	0.05	1	1.675	0	0	can_be_based_on						
0	82	http://www.gitta.info/DBSysConcept/en/html/DataModSchem_learningObject1.html	database_means	0.625	0.05	1	1.675	0	0	means						
0	87	https://www.tutorialspoint.com/dbms/dbms_data_models.htm	er_model	0.625	0.0377358491	1	1.6627358491	0	0	is	be_An_entity_in					
0	89	https://www.tutorialspoint.com/dbms/dbms_data_models.htm	school_database	0.625	0.0377358491	1	1.6627358491	0	0	is_considered_as	is_considered_in	is_considered_for				
0	91	https://www.tutorialspoint.com/dbms/dbms_data_models.htm	attributes	0.625	0.0377358491	1	1.6627358491	0	0	is	has	be_An_entity_in	be_various_attributes_like			
8	51	https://www.lucidchart.com/pages/database-diagram/database-models	simplest_data_model	0.9375	0.03125	0.6923076923	1.6610576923	0	0	is						
