types of algebraic function;http://mathonweb.com/help_ebook/html/functions_4.htm;sinusoidal.;Sine wave;sinusoidal;0.25000000000000006;0.25;0.8181818181818182;1.3181818181818183;0.0;1;Wed Jun 28 05:50:50 IST 2017
types of algebraic functions;http://mathonweb.com/help_ebook/html/functions_4.htm;logarithmic.;Logarithm;logarithmic;0.25000000000000006;0.0;1.0;1.25;0.0;1;Wed Jun 28 05:50:50 IST 2017
basic types of algebraic functions;http://mathonweb.com/help_ebook/html/functions_4.htm;quadratic.;Quadratic function;quadratic;0.25000000000000006;0.25;0.45454545454545453;0.9545454545454546;0.0;1;Wed Jun 28 05:50:50 IST 2017
types of algebraic functions;https://en.wikipedia.org/wiki/List_of_mathematical_functions; Fourth degree polynomial.;Quartic function;fourth_degree_polynomial;1.0;0.05;1.0;2.05;0.0;0;Wed Jun 28 05:50:50 IST 2017
types of algebraic functions;http://study.com/academy/lesson/graphs-types-examples-functions.html;High School Diploma.;High school diploma;high_school_diploma;1.0;0.005797101449275362;1.0;2.005797101449275;0.0;0;Wed Jun 28 05:50:50 IST 2017
types of algebraic functions;http://study.com/academy/lesson/graphs-types-examples-functions.html;High School Diplomas.;School leaving qualification;high_school_diplomas;1.0;0.002898550724637681;1.0;2.0028985507246375;0.0;0;Wed Jun 28 05:50:50 IST 2017
types of algebraic function;https://en.wikipedia.org/wiki/Algebraic_function;  The monodromy action on the universal covering space is related but different notion in the theory of Riemann surfaces.;Covering space;universal_covering_space;1.0;0.06451612903225806;0.8181818181818182;1.8826979472140764;0.0;0;Wed Jun 28 05:50:50 IST 2017
types of algebraic functions;https://en.wikipedia.org/wiki/List_of_mathematical_functions;Algebraic functions are functions that can be expressed as the solution of a polynomial equation with integer coefficients.;Algebraic equation;polynomial_equation;0.6250000000000001;0.05;1.0;1.6750000000000003;0.0;0;Wed Jun 28 05:50:50 IST 2017
types of algebraic functions;https://en.wikipedia.org/wiki/List_of_mathematical_functions; First degree polynomial, graph is a straight line.;Line (geometry);straight_line;0.6250000000000001;0.05;1.0;1.6750000000000003;0.0;0;Wed Jun 28 05:50:50 IST 2017
types of algebraic functions;https://en.wikipedia.org/wiki/List_of_mathematical_functions; Sextic function.;Sextic equation;sextic_function;0.6250000000000001;0.05;1.0;1.6750000000000003;0.0;0;Wed Jun 28 05:50:50 IST 2017
types of algebraic functions;http://study.com/academy/lesson/graphs-types-examples-functions.html;High School.;Secondary school;high_school;0.6250000000000001;0.005797101449275362;1.0;1.6307971014492755;0.0;0;Wed Jun 28 05:50:50 IST 2017
types of algebraic functions;http://study.com/academy/lesson/graphs-types-examples-functions.html;Biological and Biomedical Sciences.;Biomedical sciences;biomedical_sciences;0.6250000000000001;0.005797101449275362;1.0;1.6307971014492755;0.0;0;Wed Jun 28 05:50:50 IST 2017
types of algebraic functions;http://study.com/academy/lesson/graphs-types-examples-functions.html;Culinary Arts and Personal Services.;Culinary art;culinary_arts;0.6250000000000001;0.005797101449275362;1.0;1.6307971014492755;0.0;0;Wed Jun 28 05:50:50 IST 2017
types of algebraic functions;http://study.com/academy/lesson/graphs-types-examples-functions.html;Culinary Arts and Personal Services.;Personal service sector;personal_services;0.6250000000000001;0.005797101449275362;1.0;1.6307971014492755;0.0;0;Wed Jun 28 05:50:50 IST 2017
types of algebraic functions;http://study.com/academy/lesson/graphs-types-examples-functions.html;Liberal Arts and Humanities.;Liberal arts education;liberal_arts;0.6250000000000001;0.005797101449275362;1.0;1.6307971014492755;0.0;0;Wed Jun 28 05:50:50 IST 2017
types of algebraic functions;http://study.com/academy/lesson/graphs-types-examples-functions.html;Medical and Health Professions.;Outline of health sciences;health_professions;0.6250000000000001;0.005797101449275362;1.0;1.6307971014492755;0.0;0;Wed Jun 28 05:50:50 IST 2017
types of algebraic functions;http://study.com/academy/lesson/graphs-types-examples-functions.html;Associates Degrees.;Associate degree;associates_degrees;0.6250000000000001;0.005797101449275362;1.0;1.6307971014492755;0.0;0;Wed Jun 28 05:50:50 IST 2017
types of algebraic functions;http://study.com/academy/lesson/graphs-types-examples-functions.html;Bachelor Degrees.;Bachelor's degree;bachelor_degrees;0.6250000000000001;0.005797101449275362;1.0;1.6307971014492755;0.0;0;Wed Jun 28 05:50:50 IST 2017
types of algebraic functions;http://study.com/academy/lesson/graphs-types-examples-functions.html;Master Degrees.;Master's degree;master_degrees;0.6250000000000001;0.005797101449275362;1.0;1.6307971014492755;0.0;0;Wed Jun 28 05:50:50 IST 2017
types of algebraic functions;http://study.com/academy/lesson/graphs-types-examples-functions.html;Online Degrees.;Online degree;online_degrees;0.6250000000000001;0.005797101449275362;1.0;1.6307971014492755;0.0;0;Wed Jun 28 05:50:50 IST 2017
types of algebraic functions;http://study.com/academy/lesson/graphs-types-examples-functions.html;Amy has a master s degree in secondary education and has taught math at a public charter high school.;Secondary education;secondary_education;0.6250000000000001;0.002898550724637681;1.0;1.6278985507246377;0.0;0;Wed Jun 28 05:50:50 IST 2017
