types of algebraic function;http://mathonweb.com/help_ebook/html/functions_4.htm;power.;POWER1;power1;0.25000000000000006;0.25;0.8181818181818182;1.3181818181818183;0.0;1;Wed Jun 28 05:50:48 IST 2017
types of algebraic functions;http://mathonweb.com/help_ebook/html/functions_4.htm;linear.;Linearity;linear_;0.25000000000000006;0.0;1.0;1.25;0.0;1;Wed Jun 28 05:50:48 IST 2017
types of algebraic functions;http://mathonweb.com/help_ebook/html/functions_4.htm;exponential.;Exponential function;exponential_;0.25000000000000006;0.0;1.0;1.25;0.0;1;Wed Jun 28 05:50:48 IST 2017
basic types of algebraic functions;http://mathonweb.com/help_ebook/html/functions_4.htm;rational.;Rational number;rationals;0.25000000000000006;0.25;0.45454545454545453;0.9545454545454546;0.0;1;Wed Jun 28 05:50:48 IST 2017
types of algebraic functions;http://math.tutorvista.com/algebra/algebraic-functions.html;There are various types of algebraic functions.;Algebraic function;algebraic_functions_;0.6250000000000001;1.0;0.45454545454545453;2.0795454545454546;0.0;0;Wed Jun 28 05:50:48 IST 2017
types of algebraic functions;http://study.com/academy/lesson/graphs-types-examples-functions.html;Go to Algebra II _ Complex and Imaginary Numbers Review  Help and Review.;EViews;eviews;0.6250000000000001;0.0927536231884058;1.0;1.7177536231884059;0.0;0;Wed Jun 28 05:50:48 IST 2017
types of algebraic functions;https://en.wikipedia.org/wiki/List_of_mathematical_functions; Quartic function.;Quartic function;quartic_function;0.6250000000000001;0.05;1.0;1.6750000000000003;0.0;0;Wed Jun 28 05:50:48 IST 2017
types of algebraic functions;https://en.wikipedia.org/wiki/List_of_mathematical_functions; Quintic function.;Quintic function;quintic_function;0.6250000000000001;0.05;1.0;1.6750000000000003;0.0;0;Wed Jun 28 05:50:48 IST 2017
types of algebraic functions;http://math.tutorvista.com/calculus/types-of-functions.html; The argument and the value may be real numbers, but they can also be elements from any given sets.;Real number;real_number;0.6250000000000001;0.0392156862745098;1.0;1.6642156862745099;0.7071067811865475;0;Wed Jun 28 05:50:48 IST 2017
types of algebraic functions;http://study.com/academy/lesson/graphs-types-examples-functions.html;Degrees Degrees Find Degrees by Subject Agriculture Architecture Biological and Biomedical Sciences Business Communications and Journalism Computer Sciences Culinary Arts and Personal Services Education Engineering Legal Liberal Arts and Humanities Mechanic and Repair Technologies Medical and Health Professions Physical Sciences Psychology Transportation and Distribution Visual and Performing Arts By Level High School Diploma Associates Degrees Bachelor Degrees Master Degrees Online Degrees Find a degree that fits your goals Search degrees.;Performing arts;performing_arts;0.6250000000000001;0.008695652173913044;1.0;1.633695652173913;0.7071067811865475;0;Wed Jun 28 05:50:48 IST 2017
types of algebraic functions;http://study.com/academy/lesson/graphs-types-examples-functions.html;Social Science.;Social science;social_science;0.6250000000000001;0.005797101449275362;1.0;1.6307971014492755;0.0;0;Wed Jun 28 05:50:48 IST 2017
types of algebraic functions;http://study.com/academy/lesson/graphs-types-examples-functions.html;Computer Sciences.;Computer science;computer_science;0.6250000000000001;0.005797101449275362;1.0;1.6307971014492755;0.0;0;Wed Jun 28 05:50:48 IST 2017
types of algebraic functions;http://study.com/academy/lesson/graphs-types-examples-functions.html;Physical Sciences.;Outline of physical science;physical_sciences;0.6250000000000001;0.005797101449275362;1.0;1.6307971014492755;0.0;0;Wed Jun 28 05:50:48 IST 2017
types of algebraic functions;http://study.com/academy/lesson/graphs-types-examples-functions.html;Decisions Revisited  Why Did You Choose a Public or Private College .;Private university;private_colleges_;0.6250000000000001;0.002898550724637681;1.0;1.6278985507246377;0.0;0;Wed Jun 28 05:50:48 IST 2017
types of algebraic functions;http://study.com/academy/lesson/graphs-types-examples-functions.html;Marketing 102  Intro to Digital Marketing.;Digital marketing;digital_marketing;0.6250000000000001;0.002898550724637681;1.0;1.6278985507246377;0.0;0;Wed Jun 28 05:50:48 IST 2017
types of algebraic function;https://en.wikipedia.org/wiki/Algebraic_function; The monodromy group acts by permuting the factors, and thus forms the monodromy representation of the Galois group of p.;Galois group;galois_groups;0.7187500000000001;0.06451612903225806;0.8181818181818182;1.6014479472140764;0.0;0;Wed Jun 28 05:50:48 IST 2017
