5;An_object_relational_database;combines;the_two_related_structures;0.782
26;each_database;is_represented_as;a_single_table_in_which_all_of_the_records_are_stored_as_single_rows_of_data_;0.927
26;A_flat_database;is;a_simple_database_system_in_which_each_database_is_represented_as_a_single_table;0.825
26;each_database;is_represented_in;a_simple_database_system;0.655
27;The_table;be_physically_represented_as;a_simple_text_file;0.898
28;they;are_not_unsuitable_for;most_software_applications;0.883
28;they;are_not_unsuitable_of;the_limitations_of_flat_databases;0.761
29;some_application_developers;However_still_use;flat_files;0.739
30;Flat_databases;are_also_sometimes_referred_as;flat_file_databases;0.892
51;The_flat_model;is;the_earliest_simplest_data_model;0.716
52;It;simply_lists_all_the_data_in;a_single_table;0.785
52;It;simply_lists;the_data;0.767
52;It;simply_lists_all_the_data_consisting_of;columns_and_rows;0.642
53;the_computer;has_to_read_the_entire_flat_file_into;memory_which_makes_this_model_inefficient_for_all_but_the_smallest_data_sets)[enabler=In_order_to_access_or_manipulate_the_data;0.899
53;the_computer;to_read_the_entire_flat_file_into;memory_which_makes_this_model_inefficient_for_all_but_the_smallest_data_sets;0.878
53;the_computer;has_to_read;the_entire_flat_file)[enabler=In_order_to_access_or_manipulate_the_data;0.798
53;the_entire_flat_file;to_be_read_into;memory_which_makes_this_model_inefficient_for_all_but_the_smallest_data_sets;0.796
60;all_the_data;be_needed_for;a_program_that_is_often_separated_by_some_kind_of_delimiter;0.86
60;A_good_example_of_a_flat_file;is;a_single_text_only_file_that_contains_all_the_data;0.698
60;all_the_data_needed_for_a_program;be_contains_by;a_single_text_only_file;0.564
60;a_single_text_only_file_that_contains_all_the_data;be_A_good_example_of;a_flat_file;0.492
71;A_flat_file_database;is;a_database_designed_around_a_single_table;0.802
71;a_database;be_designed_around;a_single_table;0.793
72;The_flat_file_design;puts_all_database_information_with;fields;0.841
72;The_flat_file_design;puts_all_database_information_in;one_table;0.823
72;The_flat_file_design;puts;all_database_information;0.768
72;The_flat_file_design;puts_all_database_information_to_represent;all_parameters;0.659
73;A_flat_file;may_contain;many_fields;0.741
73;A_flat_file;be_many_fields_often_with;duplicate_data_that_are_prone_to_data_corruption;0.614
74;you;need_to_paste_relevant_information_from;one_file)[enabler=If_you_decide_to_merge_data_between_two_flat_files;0.8
74;you;need_to_paste_relevant_information_to;the_other)[enabler=If_you_decide_to_merge_data_between_two_flat_files;0.774
74;relevant_information;to_be_paste_from;one_file;0.739
74;you;need_to_paste;relevant_information)[enabler=If_you_decide_to_merge_data_between_two_flat_files;0.73
74;relevant_information;to_paste_to_be;the_other;0.708
74;you;decide_to_merge;data;0.215
76;you;would_have_to_manually_modify_the_address_parameters_in;each_file;0.891
76;you;would_have_to_manually_modify;the_address_parameters;0.846
76;you;to_manually_modify;the_address_parameters;0.785
76;the_address_parameters;to_be_manually_modify_in;each_file;0.679
76;you;have;two_or_more_flat_files_that_contain_client_addresses;0.139
77;information;be_Changing_in;one_file;0.752
78;Flat_files;offer;the_functionality_to_store_information_manipulate_fields_print_or_display_formatted_information_and_exchange_information_with_others;0.833
78;fields_print_or_display_formatted_information_and_exchange_information;be_manipulate_with;others;0.779
78;Flat_files;offer_the_functionality_to_store_information_manipulate_fields_print_or_display_formatted_information_and_exchange_information_with_others_over;email_and_over_the_Internet;0.68
78;Flat_files;offer_the_functionality_to_store_information_manipulate_fields_print_or_display_formatted_information_and_exchange_information_with_others_through;email_and_over_the_Internet;0.68
79;Some_flat_files;may_be_attached_to;external_files;0.9
79;external;files_as;text_editors;0.22
80;Designing_flat_file_databases;requires;little_design_knowledge;0.772
80;Designing_flat_file_databases;is;simple;0.653
82;Flat_files;can_be_created_in;relational_database_engines;0.929
82;advantage;be_not_taking_of;relational_design_concepts;0.655
83;a_relational_database;takes;more_planning;0.824
83;a_relational_database;takes_than;flat_file_databases;0.815
84;you;may_add;information)[enabler=as_you_deem_necessary;0.789
84;you;deem;necessary;0.729
84;you;may_add_information_with;flat_files)[enabler=as_you_deem_necessary;0.668
84;information;may_be_add_with;flat_files)[enabler=as_you_deem_necessary;0.473
85;you;must_be;careful;0.83
85;tables;make;sense;0.659
85;the_relationships;make;sense;0.659
85;you;must_be_careful_with;relational_databases;0.651
86;a_relational_database;is_dependant_upon;your_ability_to_establish_a_relational_model;0.872
86;a_relational_database;is;dependant;0.778
87;the_data;is_organized_in;terms_of_data_structure)[attrib=The_model_must_fully_describe;0.901
