types of debugger tools;https://en.wikipedia.org/wiki/Debugger; Firefox JavaScript debugger.;firefox_javascript_debugger;1.0;0.14285714285714285;0.04556752278376139;1.188424665640904;0.0;1;Wed Jun 28 03:16:05 IST 2017
types of debugger tools;https://en.wikipedia.org/wiki/Debugger; Eclipse debugger API used in a range of IDEs.;eclipse_debugger_api;1.0;0.14285714285714285;0.04556752278376139;1.188424665640904;1.0;1;Wed Jun 28 03:16:05 IST 2017
types of debugger tools;https://en.wikipedia.org/wiki/Debugger; Eclipse IDE Nodeclipse .;eclipse_ide_nodeclipse;1.0;0.14285714285714285;0.04556752278376139;1.188424665640904;0.0;1;Wed Jun 28 03:16:05 IST 2017
types of debugger tools;https://en.wikipedia.org/wiki/Debugger; WDW, the OpenWatcom debugger.;openwatcom_debugger;0.6363636363636364;0.14285714285714285;0.04556752278376139;0.8247883020045407;0.0;1;Wed Jun 28 03:16:05 IST 2017
types of debugger tools;https://en.wikipedia.org/wiki/Debugger;Some widely used debuggers are.;widely;0.2727272727272727;0.14285714285714285;0.04556752278376139;0.4611519383681769;0.0;1;Wed Jun 28 03:16:05 IST 2017
types of debugger tools;https://en.wikipedia.org/wiki/Debugger; WDW, the OpenWatcom debugger.;wdw;0.2727272727272727;0.0;0.04556752278376139;0.3182947955110341;0.0;1;Wed Jun 28 03:16:05 IST 2017
types of debugger in .net;https://www.codeproject.com/Articles/359801/plus-powerful-debugging-tricks-with-Visual-Studi; Many bugs can be prevented by stepping through a freshly written function and checking that it behaves as expected.;freshly_written_function;1.0;0.041666666666666664;1.0;2.041666666666667;0.0;0;Wed Jun 28 03:16:05 IST 2017
types of debugger in .net;https://www.codeproject.com/Articles/359801/plus-powerful-debugging-tricks-with-Visual-Studi; Sometimes you are curious  would the function behave correctly if this condition was true  .;function_behave_correctly;1.0;0.041666666666666664;1.0;2.041666666666667;0.0;0;Wed Jun 28 03:16:05 IST 2017
types of debugger in .net;https://www.codeproject.com/Articles/359801/plus-powerful-debugging-tricks-with-Visual-Studi;Debugger is much more than a tool for analyzing crashes and wierd behavior.;wierd_behavior;0.6363636363636364;0.041666666666666664;1.0;1.678030303030303;0.0;0;Wed Jun 28 03:16:05 IST 2017
types of debugger in .net;https://www.codeproject.com/Articles/359801/plus-powerful-debugging-tricks-with-Visual-Studi;Debugger is much more than a tool for analyzing crashes and wierd behavior.;analyzing_crashes;0.6363636363636364;0.041666666666666664;1.0;1.678030303030303;0.0;0;Wed Jun 28 03:16:05 IST 2017
types of debugger in .net;https://msdn.microsoft.com/en-us/library/aa290350(v%3Dvs.71).aspx;NET Framework language and vice versa.;net_framework_language;1.0;0.0;0.4966859983429992;1.4966859983429992;0.0;0;Wed Jun 28 03:16:05 IST 2017
types of debugger in .net;https://msdn.microsoft.com/en-us/library/aa290350(v%3Dvs.71).aspx; You can seamlessly step into and debug from one language to the other, and again, the debugger will have a single callstack showing all the components.;single_callstack_showing;1.0;0.0;0.4966859983429992;1.4966859983429992;1.0;0;Wed Jun 28 03:16:05 IST 2017
types of debugger in .net;https://msdn.microsoft.com/en-us/library/aa290350(v%3Dvs.71).aspx; To enable debugging between the common language runtime code and C   code running natively, you need to change an option in your launching project settings.;launching_project_settings;1.0;0.0;0.4966859983429992;1.4966859983429992;0.0;0;Wed Jun 28 03:16:05 IST 2017
types of debugger in .net;https://msdn.microsoft.com/en-us/library/aa290350(v%3Dvs.71).aspx; To enable debugging between the common language runtime code and C   code running natively, you need to change an option in your launching project settings.;code_running_natively;1.0;0.0;0.4966859983429992;1.4966859983429992;0.0;0;Wed Jun 28 03:16:05 IST 2017
